"image-container href","img-responsive src","exhibitor-name","directory-stand 2","exhibitor-info href","wrap-word","title-in-exhibitor-summary","brands href","wrap-word 2","text-left","pps-tags","pps-tags href"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hangzhou%20sutuan%20machinery%20co%20ltd.org-5eeb9187-e432-47c8-8dbb-84611a6c303c.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","HANGZHOU SUTUAN MACHINERY CO., LTD.","1E14","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hangzhou%20sutuan%20machinery%20co%20ltd.org-5eeb9187-e432-47c8-8dbb-84611a6c303c.html","Sutuan Machinery was established in may 2015.Based on producing and processing foam machines through EPS technology,our company work on EPS and EPP professional moulding machines.The major profect of our company is consist of EPS shape molding machine,epp shape molding machine,eps foam machine and automatic eps silo system.We provide the turnkey project ,form thd eps &epp raw material to produce the final eps&epp products.steam system,eps pre-expander,eps silo system,eps shape molding machine,eps products packing machine,vacuum system,any machinery related is in our range.","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hangzhou%20sutuan%20machinery%20co%20ltd.org-5eeb9187-e432-47c8-8dbb-84611a6c303c.html","PRE-EXPANDER、 SHAPE MOLDING MACHINE","","",""
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hankook%20kumki%20co%20ltd.org-79c962f4-af7c-4217-84fd-2183d8413b3a.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-f4179011-dd3e-4274-a002-9709ec618d8e/desktop-small/9d174bc8-f31b-44b2-a3ff-ad30f16c6f84.png","HANKOOK KUMKI CO., LTD.","1E02","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hankook%20kumki%20co%20ltd.org-79c962f4-af7c-4217-84fd-2183d8413b3a.html","Hankook Kumki Co., Ltd. is a premier South Korean manufacturer specializing in high-precision press dies and the production of top-quality mold standard components. Backed by our own R&D center, Inno-Biz, and Root Technology Enterprise certifications, we deliver comprehensive, high-durability tooling and component solutions tailored for diverse global industries. Embracing digital transformation (DX), we combine decades of manufacturing expertise with intelligent design to optimize production efficiency, offering robust standard components and flawless custom dies to our partners worldwide.","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hankook%20kumki%20co%20ltd.org-79c962f4-af7c-4217-84fd-2183d8413b3a.html","Hankook Kumki Co., Ltd. — Standard Mold Components, Press Mold, Injection Mold, Fine Blanking Mold, Die Casting Mold, Forging Mold","Categories","Die and Mold Parts, Manufacturer (Brand Owner), Mold & Die","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hankook%20kumki%20co%20ltd.org-79c962f4-af7c-4217-84fd-2183d8413b3a.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hsian%20chun%20co%20ltd.org-136104e8-ace5-4da9-8d74-3a0d52947341.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-c40e2edc-8856-4bad-ad97-686e2a2928a5/desktop-small/bc90d3c4-0aaa-457c-885d-92d632efadd6.jpg","HSIAN CHUN CO., LTD.","1F16","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hsian%20chun%20co%20ltd.org-136104e8-ace5-4da9-8d74-3a0d52947341.html","Hsian Chun Co., Ltd. is a leading specialist in high-precision automotive molds and checking fixtures. We focus on large-scale exterior components, including front/rear bumpers, fender flares, and wheel arches.
Strengths
-CAPA-Compliant Solutions: Technical expertise in developing products that meet rigorous American CAPA standards for safety and precision.
-Advanced Tooling: Expert design for complex, large-format molds ensuring long-term durability.
-Seasoned Craftsmanship: Our highly experienced master technicians ensure every mold is refined with precision and excellence. 
-CNC machining","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hsian%20chun%20co%20ltd.org-136104e8-ace5-4da9-8d74-3a0d52947341.html","HSIAN CHUN (享峻), Automotive Molds, Car Bumpers, Fender Flares, Checking Fixtures, CAPA Certified Parts, CNC machining","Categories","Boring Machine, Drilling Machine, Finishing Machine, Grinding Machine, Machining Center, Milling Machine, Angle Measuring Machine & Instrument, Digital Position Readout System, Gauge, Micrometer, Tool Maker’s Microscope, Vernier Caliper, Die and Mold Parts, Die Set, Graphite Electrode Material, Injection, Mold Base, CAD/CAM/CAE Software, Industrial Product Design, Mold Design, Rapid Prototyping and Tooling, Hot Runner System, Mold Repair Service, Mold Surface Treatments, Mold Welding Machine, Polishing Equipment, Cemented Carbide Tools, Cutting Tools, High Speed Steel Tools, Tools Holders, Work Holding Devices, 3D Data Solutions, 3D Design Services, Rapid Prototyping Services, OEM/Subcontrator, Automotive & Auto Parts, Electrical & Electronics, Mold & Die, Plastic & Rubber","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hsian%20chun%20co%20ltd.org-136104e8-ace5-4da9-8d74-3a0d52947341.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hts%20foshan%20precision%20technology%20ltd.org-fc4d882b-645b-458c-80d9-31643ec6f421.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","HTS (FOSHAN) PRECISION TECHNOLOGY LTD.","1D19","","","","","","","",""
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.in%20charm%20international%20co%20ltd.org-933df457-c989-4f1a-a560-38b935293832.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","IN CHARM INTERNATIONAL CO., LTD.","1F18","","","","","","","",""
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.in-tech%20co%20ltd.org-144b6757-feb6-4d81-8d75-816358a5bd4b.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-d170e46d-7794-4fc5-8ddd-408c8e1778e9/desktop-small/acf5e5b3-6f46-4d60-bb8a-86b3bf591d01.png","IN-TECH CO., LTD.","1F07","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.in-tech%20co%20ltd.org-144b6757-feb6-4d81-8d75-816358a5bd4b.html","IN-TECH is a specialized trading company providing high-quality cutting tools and precision machining solutions for the metalworking industry. Our product range includes inserts, grinding wheels, holders, live centers, tooling systems, and various industrial machining accessories. We cooperate with leading Korean and global manufacturers to supply reliable products with competitive pricing and technical support for automotive, mold, aerospace, and general machining applications.","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.in-tech%20co%20ltd.org-144b6757-feb6-4d81-8d75-816358a5bd4b.html","NSR, BP-KOREA, FONHAE, IN-TECH, IMEXSU","Categories","OTHERS, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Mold & Die","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.in-tech%20co%20ltd.org-144b6757-feb6-4d81-8d75-816358a5bd4b.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jingwei%20guangdong%20mould%20co%20ltd.org-eb2a056f-e786-40f0-9fad-dfce487506b8.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-5392c4be-c15f-41e9-86fc-6ddc6c712b4a/desktop-small/c03652b5-8a79-4f76-b79f-b0872a8e815d.jpg","JINGWEI (GUANGDONG) MOULD CO., LTD","1D26","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jingwei%20guangdong%20mould%20co%20ltd.org-eb2a056f-e786-40f0-9fad-dfce487506b8.html","Foshan JWLITRES Mould Technology Co., Ltd. (JWLITRES & JETVIA) is a high-tech enterprise focusing on high-end extrusion flat dies. We have dual manufacturing bases in Foshan and Zhaoqing, offering full-series products including cast film dies, sheet plate dies, biaxially oriented film dies, multi-layer co-extrusion dies, new energy functional film dies, hollow profile dies and supporting auxiliary equipment. Adopting imported German mold steel, we provide standardized, customized dies and professional one-stop technical services for global packaging, new energy and construction clients.","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jingwei%20guangdong%20mould%20co%20ltd.org-eb2a056f-e786-40f0-9fad-dfce487506b8.html","JATVIA  JWLITRES","Categories","Boring Machine, Manufacturer (Brand Owner), Building and Construction, Electrical & Electronics, Furniture, Medical Devices, Mold & Die","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jingwei%20guangdong%20mould%20co%20ltd.org-eb2a056f-e786-40f0-9fad-dfce487506b8.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jufan%20industrial%20co%20ltd.org-2f24f8b8-df48-418a-82e7-89c1a32548ec.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-0f7fcdfd-b62f-403f-bc9e-1061fa48bd80/desktop-small/3552f2df-9bca-4be8-b162-7e9f5dd2c8d8.png","JUFAN INDUSTRIAL CO., LTD.","1F19-2","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jufan%20industrial%20co%20ltd.org-2f24f8b8-df48-418a-82e7-89c1a32548ec.html","Founded in 1983, Junfan Industrial Co., Ltd. specializes in key components and systems in the automation industry, mainly providing a leading brand for the integration of hydraulic pressure, air pressure, electric power, vacuum and hydraulic power system.
We have a special distribution system in Taiwan, Chinese mainland, Japan, Southeast Asia, products are sold to more than 100 countries in Europe, America, Asia, the Middle East, etc., the layout of industries include: molds, tires, engineering, medical, steel and other general machinery fields.","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jufan%20industrial%20co%20ltd.org-2f24f8b8-df48-418a-82e7-89c1a32548ec.html","JFC","","",""
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.korea%20die%20%20mold%20industry%20cooperative.org-bea20035-cde0-4000-ae90-a29941e724bc.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-6fd3ba96-5632-45f8-8eee-bf656c64df64/desktop-small/c64c26c4-d57c-4b56-b7c6-a8e64f5e36ec.jpg","KOREA DIE & MOLD INDUSTRY COOPERATIVE","1F01","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.korea%20die%20%20mold%20industry%20cooperative.org-bea20035-cde0-4000-ae90-a29941e724bc.html","a. Policy suggestions
- Enactment of a standard contract
- Suggestions on Employment Policy
b. Strengthening and harmony
- The Die & Mold’s Day
- CEO Management training
c. Management & technical support
- Management Technology Council
- Implementation of new projects
d. Cooperation project
- Raw materials
- scholarship
e. Export Support/Overseas Exchange
- INTERMOLD KOREA exhibition
- Participation in overseas exhibitions
f. Promotion & Publication
- Media reports
- Website operation and management
g. Education and training
- Talent training education
- Industry-academia cooperation","Brands","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.korea%20die%20%20mold%20industry%20cooperative.org-bea20035-cde0-4000-ae90-a29941e724bc.html","INTERMOLD KOREA 2027","Categories","OTHERS, Government/State Enterprise/NGO/Institutions, Mold & Die","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.korea%20die%20%20mold%20industry%20cooperative.org-bea20035-cde0-4000-ae90-a29941e724bc.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.kraft%20solution%20corp.org-1df516e6-8494-4832-981f-340d779134e6.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-6adbca99-ebac-4b46-a88e-7e0ec7e8ab87/desktop-small/2dce4736-bbd1-45c4-8f62-df6362800598.png","KRAFT SOLUTION CORP.","1F08","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.kraft%20solution%20corp.org-1df516e6-8494-4832-981f-340d779134e6.html","We are a tech startup developing AI-powered process monitoring and automated temperature control solutions for the injection molding industry.
Our mission is to provide AI-driven automation solutions that enhance process efficiency and product quality in injection molding.
At Kraftsolution, we listen to the voices on the industrial field. By developting ‘easy-to-install wireless sensors’ and ‘self-controlling AI systems’, we enable any facility to build a smart factory without complex machining or expensive imported equipment.","","","","Categories","OTHERS, Manufacturer (Brand Owner), Automotive & Auto Parts, Machine Building, Plastic & Rubber","https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.kraft%20solution%20corp.org-1df516e6-8494-4832-981f-340d779134e6.html"
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.kunming%20%20bomingfa%20trading%20co%20ltd.org-039bbe4e-c87a-4ea5-9447-00c2055c9e6c.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","KUNMING  BOMINGFA TRADING CO., LTD.","1D18","","","","","","","",""
"https://www.intermoldthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.kunshan%20minamax%20precision%20industrial%20co%20ltd.org-7304e468-09bf-43fa-9386-c77f661dde28.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","KUNSHAN MINAMAX PRECISION INDUSTRIAL CO., LTD.","1E12","","","","","","","",""
