"image-container href","img-responsive src","exhibitor-name","exhibitor-info href","wrap-word","title-in-exhibitor-summary","brands href","wrap-word 2","text-left","pps-tags","pps-tags href","directory-stand 2"
"https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hunan%20xiongchuang%20new%20material%20technology%20co%20ltd.org-2c3570d5-00ab-4f02-ace2-0542de94cd47.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-eb1a0c12-4793-4451-b165-a1600bb873ea/desktop-small/69833cec-e53a-45f7-b689-84ef48477ad1.jpg","HUNAN XIONGCHUANG NEW MATERIAL TECHNOLOGY CO., LTD.","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hunan%20xiongchuang%20new%20material%20technology%20co%20ltd.org-2c3570d5-00ab-4f02-ace2-0542de94cd47.html","Hunan Xiongchuang New Material Technology Co., Ltd. was founded in 1992. It is a professional plastic additives manufacturer authorized by Hunan Chemical Office. The company owns 120 million RMB of total investment and 28000 square meter plant area. The company imported the advanced fully automatic production equipment in 2004 with annual production capacity of 30-million tons ,the production capacity is over 100-million tons in 2016.
Our products are widely used for PVC stabilizer , release agent in Styrene resin, lubricant in polystyrene, ABS and SAN resins.","Brands","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hunan%20xiongchuang%20new%20material%20technology%20co%20ltd.org-2c3570d5-00ab-4f02-ace2-0542de94cd47.html","Tiantang","Categories","OTHERS, Manufacturer (Brand Owner), Chemical","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hunan%20xiongchuang%20new%20material%20technology%20co%20ltd.org-2c3570d5-00ab-4f02-ace2-0542de94cd47.html","4C13"
"https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hung%20ja%20international%20machinery%20co%20ltd.org-13d005c0-ce73-4ad8-be38-e5bb6889558d.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-9f9efe71-8724-4912-9cce-70362f3e89f0/desktop-small/c45c31c8-fc14-4d33-941e-9fff2da23011.jpg","HUNG JA INTERNATIONAL MACHINERY CO., LTD.","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hung%20ja%20international%20machinery%20co%20ltd.org-13d005c0-ce73-4ad8-be38-e5bb6889558d.html","PVC Plastic Extrusion and professional whole plant production line
* Twin / Single Screw Extruder 
* Twin / Single Screw and Barrel 
* PVC twin screw pipe production line 
* PVC twin screw compounding pelletizing system.
* PVC profile production line (door, panel, frame, edge..)","Brands","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hung%20ja%20international%20machinery%20co%20ltd.org-13d005c0-ce73-4ad8-be38-e5bb6889558d.html","HJ, Hung Ja","Categories","Extrusion Machine, Screw & Barrel, Manufacturer (Brand Owner), Machine Building","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hung%20ja%20international%20machinery%20co%20ltd.org-13d005c0-ce73-4ad8-be38-e5bb6889558d.html","4B35"
"https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hwatin%20general%20trading%20ltd.org-04bf2a3b-30f4-4fa2-a39d-9a15e58713dd.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","HWATIN GENERAL TRADING LTD.","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.hwatin%20general%20trading%20ltd.org-04bf2a3b-30f4-4fa2-a39d-9a15e58713dd.html","We, HWATIN GENERAL, the international arm of SHIFENG GROUP, a professional manufacturer for Caprolactam and PA6 with annual 120,000 tons capacity. We specialize in providing stable, cost-effective supply solutions for Caprolactam and PA6 chips. Furthermore, we offer a robust lineup of Nylon 6 and 66 industrial yarns and tire cord fabrics, helping our partners navigate market volatility through premium quality and guaranteed supply.","","","","","","","4C25"
"https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.illinois%20enterprises%20co.org-e4f3d281-a2a0-4ef6-82a0-f52893e4428c.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-1dc7720a-6fb4-4067-84cb-76abec73e842/desktop-small/55683c6b-c0d1-4d53-930d-3e5caec752ea.jpg","ILLINOIS ENTERPRISES CO.","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.illinois%20enterprises%20co.org-e4f3d281-a2a0-4ef6-82a0-f52893e4428c.html","Illinois Enterprises Co., Ltd. produces a variety of moving trucks, including those designed for professional use, industrial applications, general household tasks, tool transportation, garden maintenance, and protective blankets. Our product design adheres to the principles of time and effort savings, high efficiency, space optimization, and durability.
Our company carries two million dollars in product liability insurance, providing buyers with a robust guarantee when promoting all of our products.
Illinois is committed to delivering products with reliable quality and secure performance.","","","","Categories","Conveying System, Parts and Components, OTHERS, Manufacturer (Brand Owner), Food & Beverage, Automotive & Auto Parts, Building & Construction, Chemical, Cosmetics / Beauty, Electrical & Electronics, Furniture, Machine Building, Medical Devices, Mold & Die, Packaging, Stationery & Toy","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.illinois%20enterprises%20co.org-e4f3d281-a2a0-4ef6-82a0-f52893e4428c.html","4B39"
"https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jctimes%20taizhou%20import%20%20export%20co%20ltd.org-ad5f7902-a691-4206-bbb4-414f19e2c95b.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","JCTIMES (TAIZHOU) IMPORT & EXPORT CO., LTD.","","","","","","","","","3F10"
"https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangmem%20samsu%20polymers%20co%20ltd.org-238f79fb-bce1-47c2-b35f-1bc450f1a1d9.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-375eacfa-ca44-41aa-bdeb-fcef5c077b82/desktop-small/d24480e2-f4f8-45ec-9ecb-9c8f60478c8c.png","JIANGMEM SAMSU POLYMERS CO., LTD.","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangmem%20samsu%20polymers%20co%20ltd.org-238f79fb-bce1-47c2-b35f-1bc450f1a1d9.html","Jiangmen Samsu have been focusing on the research and development of conductive plastics for over fifteen years.The product used on conductive paricles for extruded sheets and plates, carriertape, and injection molding，based on PC/PS/PP/PE/ABS","","","","Categories","Pigment & Masterbatch, Manufacturer (Brand Owner), Automotive & Auto Parts, Electrical & Electronics","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangmem%20samsu%20polymers%20co%20ltd.org-238f79fb-bce1-47c2-b35f-1bc450f1a1d9.html","3F14"
"https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangmen%20yizi%20trading%20co%20ltd.org-62cd5f35-d8be-4e45-8258-1b088e4370a3.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","JIANGMEN YIZI TRADING CO., LTD.","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangmen%20yizi%20trading%20co%20ltd.org-62cd5f35-d8be-4e45-8258-1b088e4370a3.html","JIANGMEN YIZI TRADING CO., LTD. specializes in the sales and trading of modified engineering plastics, with products widely used in lighting, electrical, and industrial applications. Our main products include injection and extrusion grade materials such as PC, ABS, PC-ABS, PP, PBT, PET, PA6, and PA66. We supply both recycled and virgin materials, and can also provide customized modification solutions and formulation support according to customer requirements. We are committed to providing global customers with stable quality, competitive pricing, and professional, efficient service.","Brands","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangmen%20yizi%20trading%20co%20ltd.org-62cd5f35-d8be-4e45-8258-1b088e4370a3.html","LG Chem, San Yi, Covestro, Sabic, Lotte Chemial, Chi Mei Corporation, DuPont, Basf.","Categories","Additives, Pigment & Masterbatch, Resin and Compounds, Thermoplastics, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Automotive & Auto Parts, Building & Construction, Electrical & Electronics, Medical Devices, Packaging","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangmen%20yizi%20trading%20co%20ltd.org-62cd5f35-d8be-4e45-8258-1b088e4370a3.html","4A22"
"https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangshan%20yasheng%20new%20materials%20technology%20co%20ltd.org-de1ca8e8-b6dc-496a-9af5-2bc7c79ed4b0.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-e3a78b5a-7979-4fc4-a465-ed2807305411/desktop-small/18720d9d-e451-46c8-9b8e-751668819634.png","JIANGSHAN YASHENG NEW MATERIALS TECHNOLOGY CO., LTD.","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangshan%20yasheng%20new%20materials%20technology%20co%20ltd.org-de1ca8e8-b6dc-496a-9af5-2bc7c79ed4b0.html","We focus on R&D, production and sales of eco-friendly calcium zinc PVC stabilizers. Our products meet international standards with reliable quality. We provide customized solutions and professional technical service for global customers.","","","","Categories","OTHERS, Manufacturer (Brand Owner), Chemical","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangshan%20yasheng%20new%20materials%20technology%20co%20ltd.org-de1ca8e8-b6dc-496a-9af5-2bc7c79ed4b0.html","4D07"
"https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangsu%20jiyi%20international%20trading%20co%20ltd.org-0dd181b2-89ab-46dd-8de8-eeacd38b523b.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-fd03fd6c-3a2e-46f7-9bdb-4d257f7ddec4/desktop-small/bd83634e-cb79-46c9-b6dc-33721788fe90.png","JIANGSU JIYI INTERNATIONAL TRADING CO., LTD.","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangsu%20jiyi%20international%20trading%20co%20ltd.org-0dd181b2-89ab-46dd-8de8-eeacd38b523b.html","JIYI is a leading manufacturer of polymer and oil anti-aging additives, offering technical services and solutions. Trusted by major companies like Sinopec, PetroChina, and CHN ENERGY, JIYI operates production bases in Jiangsu and Beijing with large annual capacities. Committed to innovation, quality (ISO9001, ISO45001, ISO14001), and sustainability, we provide cost-effective, integrated anti-aging products and solutions, making JIYI a reliable partner for diverse industries.","Brands","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangsu%20jiyi%20international%20trading%20co%20ltd.org-0dd181b2-89ab-46dd-8de8-eeacd38b523b.html","Jiyi Group","Categories","Additives, Manufacturer (Brand Owner), Chemical, Packaging","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangsu%20jiyi%20international%20trading%20co%20ltd.org-0dd181b2-89ab-46dd-8de8-eeacd38b523b.html","3E10"
"https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangsu%20keyilai%20new%20material%20technology%20co%20ltd.org-c6bcab5a-3b5f-4f33-9324-844bb5249cdd.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-f240ef2a-cbeb-4f44-8d1b-df6e360a2a1f/desktop-small/7d6bf48e-e664-480e-b385-8e387fcb60c4.png","JIANGSU KEYILAI NEW MATERIAL TECHNOLOGY CO., LTD.","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangsu%20keyilai%20new%20material%20technology%20co%20ltd.org-c6bcab5a-3b5f-4f33-9324-844bb5249cdd.html","Jiangsu Keyilai New Material Technology Co., Ltd. is engaged in the production of Engineering Plastics PBT, Thermoplastic Polyester Elastomer TPEE / TPC-ET with annual production capacity of PBT 60,000 tons, TPEE/ TPC-ET 24,000 tons,  and Tetrahydrofuran THF 4,000 tons.","Brands","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangsu%20keyilai%20new%20material%20technology%20co%20ltd.org-c6bcab5a-3b5f-4f33-9324-844bb5249cdd.html","Keyilai PBT, KYLflex TPC-ET, KYLflex TPEE","Categories","Elastomers, Pigment & Masterbatch, Resin and Compounds, Thermoplastics, Manufacturer (Brand Owner), Automotive & Auto Parts, Cosmetics / Beauty, Electrical & Electronics, Packaging","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangsu%20keyilai%20new%20material%20technology%20co%20ltd.org-c6bcab5a-3b5f-4f33-9324-844bb5249cdd.html","3B31"
"https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangsu%20perfill%20plastics%20technologies%20co%20ltd.org-6d9e24d8-5a1d-4854-bffc-50c5db97393d.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-aaf3f5f5-e7ef-40fc-b245-926078d372b0/desktop-small/80329df2-912a-4bfa-9ab2-dce6e791272c.png","JIANGSU PERFILL PLASTICS TECHNOLOGIES CO., LTD.","","","","","","","","","3B34"
"https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangsu%20tengyue%20new%20materials%20technology%20co%20ltd.org-36938417-3e84-4b32-a950-9eebf0956b80.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-3dbe728d-989b-4027-89d4-9fa088a589c4/desktop-small/fe91dd6e-2a16-41ae-98b3-887a769d7390.jpg","JIANGSU TENGYUE NEW MATERIALS TECHNOLOGY CO., LTD.","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangsu%20tengyue%20new%20materials%20technology%20co%20ltd.org-36938417-3e84-4b32-a950-9eebf0956b80.html","Founded in 2008 ,specializing in modified engineering plastics for 18 years , weare a leading supplier of high-performance plastic solutions in China.With modified PA6/PA66 as our core, we have strategically expanded into a fullportfolio including modified PA6T, PA9T, PP, PBT, PC/ABS, PPS, and more. Weprovide one-stop services: import substitution, tailored performance customiza-tion, and material cost reduction. Our annual production capacity reaches 60,000tons,and we have served 3.000+enterprise customers.","","","","Categories","COMPOSITES & HIGH PERFORMANCE MATERIAL, Manufacturer (Brand Owner), Chemical","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangsu%20tengyue%20new%20materials%20technology%20co%20ltd.org-36938417-3e84-4b32-a950-9eebf0956b80.html","2E15"
"https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangsu%20victor%20machinery%20co%20ltd.org-ab935f59-364a-4470-a0c7-392201961964.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-cfa612a0-2fc2-4c18-bbe1-aaa94109fe1e/desktop-small/1728519f-897b-4908-9e27-8c5de2dc38b2.png","JIANGSU VICTOR MACHINERY CO., LTD.","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangsu%20victor%20machinery%20co%20ltd.org-ab935f59-364a-4470-a0c7-392201961964.html","VICTOR MACHINERY, founded in 1958,located in Zhangjiagang,is a tech-innovating firm integrating R&D,production,and sales.We provide high-quality customized plastic machinery turn-key solution.Its products have gained wide acceptance and are distributed across more than 50 countries and regions globally.
The company’s main products include injection blow molding machine,precision mold,and extrusion production line,applied in medical and health,food and daily chemical packaging,environmental protection filtration,and 5G communication,holding market - leading positions.","","","","Categories","Plastic Packaging & Blow Molding Machine, Manufacturer (Brand Owner), Food & Beverage, Chemical, Cosmetics / Beauty, Medical Devices, Mold & Die, Packaging","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangsu%20victor%20machinery%20co%20ltd.org-ab935f59-364a-4470-a0c7-392201961964.html","3E14"
"https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangsu%20xinda%20tech%20limited.org-d9713386-4c0d-47cd-a7c1-654016887c11.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-255d9fbc-b8e0-45cf-9089-9b6fd3c6dc55/desktop-small/dc440bf8-7af3-4993-a2ea-c7af3d46999b.png","JIANGSU XINDA TECH LIMITED","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangsu%20xinda%20tech%20limited.org-d9713386-4c0d-47cd-a7c1-654016887c11.html","Co-Kneader compounding line
Twin-screw extruder compounding line
Holt melt extruder for pharma","","","","Categories","Extrusion Machine, Manufacturer (Brand Owner), Chemical, Machine Building, Medical Devices","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangsu%20xinda%20tech%20limited.org-d9713386-4c0d-47cd-a7c1-654016887c11.html","4C21"
"https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangxi%20dstone%20minerals%20technology%20co%20ltd.org-7ea02e16-e8b8-4ec8-987b-16af8f890d04.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-54a5da17-8452-4717-a0f6-246361d87949/desktop-small/df4b91fd-9964-4595-9ba7-40fce4300e88.png","JIANGXI DSTONE MINERALS TECHNOLOGY CO., LTD.","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangxi%20dstone%20minerals%20technology%20co%20ltd.org-7ea02e16-e8b8-4ec8-987b-16af8f890d04.html","Jiangxi Dstone is a professional manufacturer specializing in high-performance functional mineral fillers and an advanced flame retardant series. With our own silicate mines, we ensure consistent quality and price stability for global markets.
Our Core Product Lines:
Flame Retardants: Halogen-free solutions, ATO replacement synergists, ceramicized ablation-resistant agents, and char formation agents.
Functional Fillers: High-aspect-ratio wollastonite, calcined kaolin, mica, talc, and silicone powder.","Brands","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangxi%20dstone%20minerals%20technology%20co%20ltd.org-7ea02e16-e8b8-4ec8-987b-16af8f890d04.html","Dstone","Categories","Additives, Fillers, COMPOSITES & HIGH PERFORMANCE MATERIAL, Manufacturer (Brand Owner), Aerospace, Automotive & Auto Parts, Building & Construction, Electrical & Electronics, Packaging","https://www.interplasthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.jiangxi%20dstone%20minerals%20technology%20co%20ltd.org-7ea02e16-e8b8-4ec8-987b-16af8f890d04.html","3F27"
