"image-container href","img-responsive src","exhibitor-name","exhibitor-info href","wrap-word","text-left","pps-tags","pps-tags href","directory-stand 2","title-in-exhibitor-summary","brands href","wrap-word 2"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.complex%20micro%20interconnection%20co%20ltd.org-f55ddf51-c919-40b3-a559-8b50e4e44933.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-7278a677-2bfa-4297-af57-f9f02664712a/desktop-small/4bf5d7f8-d6b4-4b29-b9b2-b494dcbf986c.png","COMPLEX MICRO INTERCONNECTION CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.complex%20micro%20interconnection%20co%20ltd.org-f55ddf51-c919-40b3-a559-8b50e4e44933.html","Our Thailand factory specializes in FPCs, coaxial cables, and automotive lighting modules, providing efficient local supply and faster delivery to Southeast Asian markets.","Categories","PCBs (Rigid/Flexible/Multi-layered), OEM/Subcontrator, Automotive Electronics, Home Appliance, Industrial Automation, Medical Devices, Mobile Communication System Equipment, PCB Manufacturing","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.complex%20micro%20interconnection%20co%20ltd.org-f55ddf51-c919-40b3-a559-8b50e4e44933.html","9D33","","",""
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.costar%20electronic%20materials%20company%20limited.org-e236e267-e6e7-4009-bfdd-c52e3b47e07b.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","COSTAR ELECTRONIC MATERIALS COMPANY LIMITED","","","","","","0C43","","",""
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.covermat%20co%20ltd.org-6ddee750-8e3d-4a08-ab44-ed26d75cdcbc.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-c7be89e6-6484-48ed-a3df-836b3b6df026/desktop-small/1dbac16b-13b9-483e-9530-876b9f069fa9.png","COVERMAT CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.covermat%20co%20ltd.org-6ddee750-8e3d-4a08-ab44-ed26d75cdcbc.html","Covermat is a technical solutions partner delivering advanced materials and process expertise for electronics, EMS, and automotive manufacturing in Thailand. At NEPCON 2026, we feature AIM Solder as our core solution for high-reliability SMT and selective soldering, helping manufacturers improve yield, reduce defects, and ensure process stability.","Categories","Soldering Machines/Materials, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Aerospace, Automotive Electronics, Home Appliance, PCB Manufacturing","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.covermat%20co%20ltd.org-6ddee750-8e3d-4a08-ab44-ed26d75cdcbc.html","0D14","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.covermat%20co%20ltd.org-6ddee750-8e3d-4a08-ab44-ed26d75cdcbc.html","AIM Solder"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.cvilux%20electronics%20dongguan%20co%20ltd.org-6ded0e32-910d-4672-9d0e-6c9a801e48ac.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-41a2426c-b390-495e-81a0-109cee313d5f/desktop-small/0c57b053-50f6-43c6-9065-091f607f5741.jpg","CVILUX ELECTRONICS (DONGGUAN) CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.cvilux%20electronics%20dongguan%20co%20ltd.org-6ded0e32-910d-4672-9d0e-6c9a801e48ac.html","We've produced  connector,FFC and wire harness which are PTP replacement of Molex,Tyco,Samtec,Hirose,GCT,JST,Sumitomo and so many others","Categories","Connector & Cable, Sensor & Switches, Terminal Block, OTHERS, Manufacturer (Brand Owner), Audio / Visual Equipment, Automotive Electronics, Home Appliance, Industrial Automation, Medical Devices, Mobile Communication System Equipment, Personal Computer Peripheral","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.cvilux%20electronics%20dongguan%20co%20ltd.org-6ded0e32-910d-4672-9d0e-6c9a801e48ac.html","0B29","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.cvilux%20electronics%20dongguan%20co%20ltd.org-6ded0e32-910d-4672-9d0e-6c9a801e48ac.html","CviLux Dongguan"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.daitron%20thailand%20co%20ltd.org-cc171a13-945b-4cd6-8db6-8109eee1843c.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-32771c83-16c3-43d4-b255-ef7feefe2235/desktop-small/3aa697a4-e9f9-46d6-b69a-7059de825118.jpg","DAITRON (THAILAND) CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.daitron%20thailand%20co%20ltd.org-cc171a13-945b-4cd6-8db6-8109eee1843c.html","Manufacturing and sales of electronic components & assembly goods, semiconductors, embedded systems, power supply equipment, image related equipment & components, information systems, semiconductors & FPD manufacturing equipment, electronic components manufacturing equipment, etc. Export and import of the aforementioned products.","Categories","Machine Vision/CCD Cameras, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Industrial Automation","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.daitron%20thailand%20co%20ltd.org-cc171a13-945b-4cd6-8db6-8109eee1843c.html","9F26","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.daitron%20thailand%20co%20ltd.org-cc171a13-945b-4cd6-8db6-8109eee1843c.html","SONY, RICOH, OPT"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dediprog%20technology%20co%20ltd.org-a509a050-2b39-4346-bd95-a1ebd1efcd02.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-8edfc43d-4e6e-4ed8-8f48-5ceada348195/desktop-small/4f3fd4a6-5016-422a-b9b4-becf8d752ca0.png","DEDIPROG TECHNOLOGY CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dediprog%20technology%20co%20ltd.org-a509a050-2b39-4346-bd95-a1ebd1efcd02.html","DediProg specializes in IC programming solutions, including automated programming handlers, manual programmers, and IC sockets. At NEPCON Thailand 2026, we will showcase our automated IC programming handler, designed to enhance programming efficiency, reduce human error, and support stable, high-volume production. With strong in-house R&D and manufacturing capabilities, DediProg helps customers optimize their programming processes across a wide range of devices and applications.","Categories","Factory/Facility Equipment, Manufacturer (Brand Owner), Automotive Electronics, Industrial Automation, Mobile Communication System Equipment, Semiconductor Manufacturing","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dediprog%20technology%20co%20ltd.org-a509a050-2b39-4346-bd95-a1ebd1efcd02.html","0B19","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dediprog%20technology%20co%20ltd.org-a509a050-2b39-4346-bd95-a1ebd1efcd02.html","DediProg"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20baorui%20electronic%20co%20ltd.org-60c27054-95d2-49fa-8964-ff180db9e477.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","DONGGUAN BAORUI ELECTRONIC CO., LTD.","","","","","","0B38","","",""
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20boyish%20electronic%20technology%20co%20ltd.org-bf200441-51fd-432a-9c65-476c51c62a93.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-1ff58524-9175-40dc-a7f8-1a33ccd57202/desktop-small/b9b60d75-9529-4e1a-962e-6ec4ba6f0f7d.png","DONGGUAN BOYISH ELECTRONIC TECHNOLOGY CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20boyish%20electronic%20technology%20co%20ltd.org-bf200441-51fd-432a-9c65-476c51c62a93.html","Boyish Electronic Technology Co., Ltd. (TUOIDK) is a professional manufacturer of cleaning equipment. It was established in 2012. It is a high-tech enterprise with independent intellectual property rights integrating R&D, production, sales and service. Boyisheng has been focusing on the development and expansion of cleaning equipment for a long time.","Categories","OTHERS, Manufacturer (Brand Owner), Aerospace, Audio / Visual Equipment, Home Appliance, Industrial Automation, Optical Instrument, Medical Devices, Mobile Communication System Equipment, PCB Manufacturing, Personal Computer Peripheral, Semiconductor Manufacturing","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20boyish%20electronic%20technology%20co%20ltd.org-bf200441-51fd-432a-9c65-476c51c62a93.html","9F07","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20boyish%20electronic%20technology%20co%20ltd.org-bf200441-51fd-432a-9c65-476c51c62a93.html","TUOIDK"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20chaolong%20machinery%20co%20ltd.org-8901e283-8bf1-431a-b64a-b247a1551e3f.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","DONGGUAN CHAOLONG MACHINERY CO., LTD.","","","","","","0B28","","",""
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20city%20lingshang%20photoelectric%20science%20and%20technology%20co%20ltd.org-2b3335dc-bbcf-400c-b5a1-490f16327a5e.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","DONGGUAN CITY LINGSHANG PHOTOELECTRIC SCIENCE AND TECHNOLOGY CO., LTD.","","","","","","9F04","","",""
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20jiahao%20magnetic%20product%20co%20ltd.org-a34adca9-971f-4cbe-a2a4-a959042f3312.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-2b89cb9d-f5fd-4655-be2e-807dc0a8f317/desktop-small/0d057d12-f514-4bad-a28d-d646601625a5.png","DONGGUAN JIAHAO MAGNETIC PRODUCT CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20jiahao%20magnetic%20product%20co%20ltd.org-a34adca9-971f-4cbe-a2a4-a959042f3312.html","As the first generation of headphone, electronic cigarette, toy magnet R&D and manufacturing enterprises, our company has a team of experienced engineers, in R&D, manufacturing, magnetization and assembly of long-term experience, can provide customers with innovative multi-pole magnetization, magnet application solutions, support product development to shorten the development cycle.With ISO14001, ISO9001, IATF16949 and SGS Recycle certifications, our company is committed to becoming the world’s leading expert in the design and manufacture of precision magnets.","Categories","OTHERS, Manufacturer (Brand Owner), Audio / Visual Equipment, Automotive Electronics, Home Appliance, Industrial Automation","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20jiahao%20magnetic%20product%20co%20ltd.org-a34adca9-971f-4cbe-a2a4-a959042f3312.html","0A35","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20jiahao%20magnetic%20product%20co%20ltd.org-a34adca9-971f-4cbe-a2a4-a959042f3312.html","JiaHao Magnet"
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20jiahe%20purification%20industry%20co%20ltd.org-e29ce0dc-52a6-4db0-a571-3d2015237a73.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","DONGGUAN JIAHE PURIFICATION INDUSTRY CO., LTD.","","","","","","9F03","","",""
"https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20mateford%20electronics%20co%20ltd.org-96a8bb1a-1f2e-49c2-ba32-803c7dbfcdbb.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-76432496-92e3-4d73-85f5-dda795e8275a/desktop-small/6b273409-5505-4113-8b72-c9f1150cfffe.jpg","DONGGUAN MATEFORD ELECTRONICS CO., LTD.","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20mateford%20electronics%20co%20ltd.org-96a8bb1a-1f2e-49c2-ba32-803c7dbfcdbb.html","Founded in 1990, MateFordInternational Co., Ltd. is a Taiwan-owned enterprise specializing in R&D, production and sales of various types of resistors.
Later, in 1993, DongkengTown, Dongguan City, Guangdong Province, was established as ""Dongguan MateFordElectronics Co., Ltd. (the main production base)"".
We recruit professional R&D personnel and senior managers from Taiwan and mainland China who have more than 40 years'experience, and form members of the management team.
The company has more than 300 sets of automatic production equipment for resistors and a complete set of testing and testing i","Categories","EMS/Contract Manufacturing Services, Built-up PCBs, SMDs (Capacitor/Diode/Resister/Transistor/IC/etc.), Manufacturer (Brand Owner), Aerospace, Audio / Visual Equipment, Automotive Electronics, Home Appliance, Industrial Automation, Machine Building, Medical Devices, Mobile Communication System Equipment, PCB Manufacturing, Semiconductor Manufacturing","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20mateford%20electronics%20co%20ltd.org-96a8bb1a-1f2e-49c2-ba32-803c7dbfcdbb.html","0B25","Brands","https://www.nepconthailand.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.dongguan%20mateford%20electronics%20co%20ltd.org-96a8bb1a-1f2e-49c2-ba32-803c7dbfcdbb.html","MATEFORD, YAGEO, SILICON Vallet"
