"image-container href","img-responsive src","exhibitor-name","exhibitor-info href","wrap-word","title-in-exhibitor-summary","brands href","wrap-word 2","text-left","pps-tags","pps-tags href","main-stand-holder-name-prefix","main-stand-holder-name","main-stand-holder-name href"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.nippo%20denki%20coltd.org-8661993b-1795-498a-bab1-cedc3c9ec881.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-1d360856-d842-444f-9bf1-bd8a30c16d95/desktop-small/db23e73f-6a93-42c8-b334-5e4368021e2f.jpg","Nippo Denki Co.,Ltd.","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.nippo%20denki%20coltd.org-8661993b-1795-498a-bab1-cedc3c9ec881.html","日邦電機株式会社は、1954年の設立以来、精密小型モータ一筋に取り組んできました。
65年にわたり培ってきた豊富な経験と高度な技術力を基に『オーダーメイド製品開発』を得意としております。市場品では満足のいくモータがない、試作まではできたけど量産はどうしようか、オーダーメイド品だけどできるだけ市場品と同じぐらい安くしたいなど、皆さまのお困りごとに最適なご提案をさせていただきます。","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.nippo%20denki%20coltd.org-8661993b-1795-498a-bab1-cedc3c9ec881.html","SAVER(電動ハンドバイク)","Categories","Motors, Drivers, Tokyo, Nagano","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.nippo%20denki%20coltd.org-8661993b-1795-498a-bab1-cedc3c9ec881.html","Stand shared with","SHINAGAWAKU","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-b6a235e0-a3df-40e1-bdd2-4510b755b13c.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.nsight%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-3f74f717-9dc7-48d1-b52a-d4c08b72e3d5.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-4c2825fb-fd9f-4fdc-9a27-cdda6a527df6/desktop-small/24c78305-7939-4d87-9191-3eb3aaf1fa9a.png","Nsight株式会社","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.nsight%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-3f74f717-9dc7-48d1-b52a-d4c08b72e3d5.html","Nsightは、物流センターのラベル仕分けOCRと製造業の多品種外観検査を提供するAIソリューション企業です。NVIDIA Inception Programパートナー。
物流OCRは、液体レンズ×ラインカメラ×VLM×WMS連携の一体構築。段ボールの高さ違いやラベルフォント違いにマスター登録不要で対応し、微細文字・反射・汚れのある伝票やロット番号も読み取ります。
多品種外観検査は、ルールベース×CNN×VLMのハイブリッド構成です。本番推論はCNN×ルールベースがラインスピードで処理し、VLMはNG画像の自動生成・オートアノテーション・曖昧判定の補助という裏方に徹することで、不良サンプルが集まらない問題を解消します。ブラウザベースの学習UIにより現場オペレーターが運用できます。
いずれもNVIDIA Jetson上で動作するエッジ完結型で、閉域環境にも対応。既存の画像処理システムを置き換えず、上に重ねる追加AIレイヤーとしても導入できます。
元キーエンス画像処理部門出身の技術チームが、照明・カメラ・レンズ・搬送まで光学系を一体設計。AIが現場で頓挫する原因を構造的に防ぎます。化粧品・鉄鋼・食品・自動車部品・樹脂成形・パチンコ部品の外観検査、物流の入庫検品まで、画像1枚からの無料診断で導入を支援します。","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.nsight%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-3f74f717-9dc7-48d1-b52a-d4c08b72e3d5.html","Nsight VLM OCR, Logistics Vision AI, Edge VLM OCR, Nsight Edge（AI画像検査ソフトウェア）","Categories","AI-OCR, Knowledge Search, Testing Instruments, Physical AI, Tokyo","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.nsight%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-3f74f717-9dc7-48d1-b52a-d4c08b72e3d5.html","Stand shared with","日本ラッド 株式会社","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-0c794cf7-49e1-4b07-bf91-85b0746040db.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.oei%20parts%20co%20ltd.org-85e8cd5b-563e-4abe-a516-a144158ad9a7.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-5471dc82-184f-4043-ae32-9e811b05e303/desktop-small/2ee7f887-c7ba-4935-a517-152c8e837b54.png","O.E.I PARTS CO., LTD.","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.oei%20parts%20co%20ltd.org-85e8cd5b-563e-4abe-a516-a144158ad9a7.html","O.E.I Group is the Manufacturer of high precision metal parts for all industries. Out processes include Machining by CNC lathe/machining center, Stamping(including die making), Laser cutting, Bending, Manual/Sport/Robot welding, Cold forging, Can process all kind of meatal. Can control at +,-0.5micron! O.E.I Group. we can the family business operating by professional team members including the owners. Think of metal parts, think of O.E.I Group.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.oei%20parts%20co%20ltd.org-85e8cd5b-563e-4abe-a516-a144158ad9a7.html","No Brands","Categories","Couplings, Pulley, Cutting, Pressing, Sheet Metal, Laser Processing, Forging, Joining/Welding/Cutting, Medical Device ODM, OEM","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.oei%20parts%20co%20ltd.org-85e8cd5b-563e-4abe-a516-a144158ad9a7.html","Stand shared with","THAI SUBCONTRACTING PROMOTION ASSOCIATION","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-45841138-1ac3-415b-8bf2-9e38c5c9aa11.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E3%82%AA%E3%83%BC%E3%83%A0%E9%9B%BB%E6%A9%9F%20%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-48bd2332-f25c-4605-b493-d414f01fb0db.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-f151e2ce-ab23-46a6-ac1e-cecc52424069/desktop-small/6e6b2643-b548-49ed-8e07-b8127351111f.jpg","オーム電機 株式会社","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E3%82%AA%E3%83%BC%E3%83%A0%E9%9B%BB%E6%A9%9F%20%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-48bd2332-f25c-4605-b493-d414f01fb0db.html","As a multidicipline,engineering company, OHM provides the best solution to your need as follows. Wiring accessories, Climate control equipment, Environmental solution, System integrasion.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E3%82%AA%E3%83%BC%E3%83%A0%E9%9B%BB%E6%A9%9F%20%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-48bd2332-f25c-4605-b493-d414f01fb0db.html","COOLCABI, MISTCATCH, CAPCON, CC Holder, JOIBOX","Categories","Design Workload Reduction, Processing Workload Reduction, Energy-saving and Decarbonization Products, Factory Facilities & Equipment, Material Handling Equipment, Industrial & Collaborative Robots, Predictive Maintenance/Maintenance DX, Kanagawa, Shizuoka, Aichi, Osaka, Fukuoka, Southeast Asia","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E3%82%AA%E3%83%BC%E3%83%A0%E9%9B%BB%E6%A9%9F%20%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-48bd2332-f25c-4605-b493-d414f01fb0db.html","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.okawa%20screw%20manufacturing%20coltd.org-9db4e739-10a6-4038-89e7-3b1dd4d63fd2.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-3e4de063-b7ac-486f-bae2-5eaa62be0819/desktop-small/2749afb9-317d-4900-b8d2-ba35a9a7da05.jpg","Okawa Screw Manufacturing Co.,Ltd.","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.okawa%20screw%20manufacturing%20coltd.org-9db4e739-10a6-4038-89e7-3b1dd4d63fd2.html","弊社は自動車・2輪車・その他輸送機器用の重要保安部品・機能部品・各種金属加工品の開発・製造・販売を自社一貫体制で手掛けている会社です。弊社のコア技術の一つである冷間鍛造工法は鍛造加工時に完成品形状に近づけた成型を行う“究極のニアネットシェイプ成形”を目指し、可能な限り2次加工を必要としない製品づくりに注力しており、コスト面・品質面に優れた製品のご提供を可能にしております。また、長年製造を行っています主力製品の重要保安部品（ブレーキホース用継手金具・エアバック用インフレータなど）や機能製品（スタッドボルトなど）の数々は、厳しい基準や品質要件を求められる製品であり、長年の製造及び品質管理経験をもとに独自の保証体制を構築しております。当社より製造された部品は国内外の大手自動車メーカー様に長年採用され続けており、信頼と実績の証です。 試作から量産まで各種対応出来る体制を整えており、社内及び強力なサプライヤーネットワークを活用し材料調達から、熱処理、組付・ロウ付け加工、表面処理、研磨加工といった各種加工も手掛けており、受注から出荷までワンストップにて承っております。","","","","","","","Stand shared with","SHINAGAWAKU","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-b6a235e0-a3df-40e1-bdd2-4510b755b13c.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.okutomi%20-%20nguyen%20precision%20mechanical%20company%20limited.org-9228d8e7-0386-4321-88ec-a90654848d96.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","OKUTOMI - NGUYEN PRECISION MECHANICAL COMPANY LIMITED","","","","","","","","","Stand shared with","EIFEC Company Limited","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-436ebfd5-5a09-4779-bfc9-8822a0e9f502.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E3%82%AA%E3%83%AA%E3%83%83%E3%83%97%20%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-7326cb75-30d3-4dfd-b059-f16105631e57.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-8fac45bb-0a04-444d-aae8-4353f0de9554/desktop-small/f43a0383-7a93-4499-ae84-4cd77678dc7e.png","オリップ 株式会社","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E3%82%AA%E3%83%AA%E3%83%83%E3%83%97%20%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-7326cb75-30d3-4dfd-b059-f16105631e57.html","【営業体制：国内／海外／技術部門】
国内8拠点【大阪／姫路／名古屋／関東（埼玉）／広島／福山／鳥取／島根】海外3拠点【上海／タイ／シンガポール】技術部門としてテクニカルセンターを有し、お客様に近い場所で、様々なご要求に対応した情報提供と技術提案ができる営業体制としています。
【テクニカルセンター】開発時における流動解析をはじめ、３D造形による短納期試作対応等の技術支援部門。【海外部：輸出入事業】輸入業務：海外拠点と連携のもと中国、台湾、韓国、東南アジア各地より高品質で高難易度の安価な製品を輸入しています。輸出業務：工業用ファスナーをメインに厨房機器等も中国／台湾／東南アジア各地／インド／アメリカへ輸出しています。【販売品目と技術提案及びサービスの提供】◆高精度・高難易度の樹脂成形部品（インサート樹脂成形／２色樹脂成形/原着成形）◆圧造品／鍛造品／精密金属プレス品／高精度切削品／ダイカスト品◆産業用設備・ロボット・検査機／工作機械／各種精密金型／機械用工具等の販売及び提案を行っています。【品質保証体制】◆初品／不具合発生時における各種対応◆画像測定器及びマイクロスコープを使用した寸法測定◆取引先様に対する自主監査対応【ＩＳＯ認証について】高品質の製品を提供するために国際品質保証規格IＳO９００１を認証取得。さらにIＳO１４００１も認証取得。環境保全に努めています。","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E3%82%AA%E3%83%AA%E3%83%83%E3%83%97%20%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-7326cb75-30d3-4dfd-b059-f16105631e57.html","締結部品, 機械加工部品, 機構部品, 成形部品, 外観部品, ASSY部品, 高付加価値部品","Categories","Mechanical Parts, Tube Components, Fasteners, Screw Tightening Products, Mechanical Springs, Wire, Cutting, Pressing, Sheet Metal, Laser Processing, Resin Processing, Casting, Forging, Surface Treatment, Polishing, Surface Finishing, Prototype Production, Processing Workload Reduction, Medical Device Parts, Factory Facilities & Equipment, Industrial Cleaning Machines/Detergents, Testing Instruments, Automation Products/Technology, Saitama, Aichi, Osaka, Hyogo, Tottori, Shimane, Hiroshima, East China, Southeast Asia, Others","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.%E3%82%AA%E3%83%AA%E3%83%83%E3%83%97%20%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE.org-7326cb75-30d3-4dfd-b059-f16105631e57.html","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.ororu%20inc.org-6ef1d847-3576-4b25-91d3-3d43acf258bb.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-205458c2-11bc-4bed-804c-08299814101e/desktop-small/0b060450-fae7-4fff-b617-383ff37f9c8b.jpg","ORORU INC.","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.ororu%20inc.org-6ef1d847-3576-4b25-91d3-3d43acf258bb.html","Stainless steel surface treatment","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.ororu%20inc.org-6ef1d847-3576-4b25-91d3-3d43acf258bb.html","ORORUⅠ・ORORUⅡ・ORORUⅢ・ORORUⅣ","Categories","Surface Treatment, Tottori","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.ororu%20inc.org-6ef1d847-3576-4b25-91d3-3d43acf258bb.html","Stand shared with","公益財団法人 鳥取県産業振興機構","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-8198658e-4995-4420-a9c9-e35582c6b304.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.osg%20system%20products%20co%20ltd.org-a5e81ec0-8016-4c86-b3ea-780140365861.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-e98f38db-d77f-4b86-b1b8-3487365e552d/desktop-small/73a5a670-987c-4489-bba5-691402d1811f.jpg","OSG System Products Co., Ltd","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.osg%20system%20products%20co%20ltd.org-a5e81ec0-8016-4c86-b3ea-780140365861.html","We would like to express our sincere gratitude  for your continued patronage.
Since the spin-off from OSG Corporation in 2005, we have expanded our business in the fields of ICT and digital home appliances, focusing on tamper-resistant screw, miniature precision screw parts and converting tools that utilize OSG's forming technology.
We always value the communication with our customers and will continue to develop new technologies to meet the increasingly advanced and diversified needs from our customers.
We look forward to your continued patronage in the future.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.osg%20system%20products%20co%20ltd.org-a5e81ec0-8016-4c86-b3ea-780140365861.html","LHSTIX, QuaStix, MicroStix","Categories","Mechanical Parts, Fasteners, Screw Tightening Products, Aichi","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.osg%20system%20products%20co%20ltd.org-a5e81ec0-8016-4c86-b3ea-780140365861.html","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.patsnap%E5%90%88%E5%90%8C%E4%BC%9A%E7%A4%BE.org-eb625e9e-a2ae-46ae-9230-6a6bd0bbce81.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-4d6920ed-06a9-4b2e-b711-a78ae880088c/desktop-small/4d5099ac-5ab9-4d37-83a6-9446912c7529.png","Patsnap合同会社","","","","","","","","","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.peanutai%20incopcia%20corp.org-2a6edfe6-0c0e-4ca9-ab5a-c7697fe218e5.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-7b17185f-5f42-42c3-b34f-f969e6897aa3/desktop-small/82c31e2a-249b-48f2-a408-a484f048c45d.png","PeanutAI Inc./OPCIA Corp.","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.peanutai%20incopcia%20corp.org-2a6edfe6-0c0e-4ca9-ab5a-c7697fe218e5.html","OPCIA Corp. is a South Korean cybersecurity company specializing in the protection of industrial and IoT/OT environments—nuclear plants, smart factories, semiconductor fabs, water treatment, and defense facilities. We combine offensive expertise (penetration testing and vulnerability assessment) with our own security solutions, including IoT/IIoT agents that detect and block malicious processes on connected devices in real time. With experience across government and private clients in 20+ countries, we secure the systems traditional IT security leaves exposed.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.peanutai%20incopcia%20corp.org-2a6edfe6-0c0e-4ca9-ab5a-c7697fe218e5.html","OPCIA, PeanutAI, ModOn","Categories","End Point Protection, Network Protection, Other Security Services, South Korea","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.peanutai%20incopcia%20corp.org-2a6edfe6-0c0e-4ca9-ab5a-c7697fe218e5.html","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.pho%20yen%20mechanical%20jsc.org-d5328d8c-53d8-47d5-a89d-3b44628f7777.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","PHO YEN MECHANICAL JSC","","","","","","","","","Stand shared with","EIFEC Company Limited","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-436ebfd5-5a09-4779-bfc9-8822a0e9f502.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.piehealthcare.org-a1560a4e-c28d-41c4-bc3c-b9121ea0de35.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-5d392c7c-4005-48b8-9ab6-2ba5a141f119/desktop-small/a1324071-4eb7-4918-9767-72927ff0bdd4.png","Piehealthcare","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.piehealthcare.org-a1560a4e-c28d-41c4-bc3c-b9121ea0de35.html","Piehealthcare is developing an AI system for the early detection of multiple critical diseases from a single fundus image, driven by our ""One Source - Multi Disease"" strategy.
- X-EYE: Analyzes 4 major blinding diseases with 0.98 ROC-AUC; MFDS Class III certified.
- Pipeline: Completed prototypes for Brain Aneurysm (X-ANGIO), Stenosis (X-ECAS), and ADHD.
- Global: Partnered with Seoul National University Hospital; research published at AAAI 2026.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.piehealthcare.org-a1560a4e-c28d-41c4-bc3c-b9121ea0de35.html","DOCTOR EYE X-EYE, X-ANGIO, X-ADHD, X-ECAS","Categories","AI Agent, Other AI Solutions, Certification, Testing, Calibration, Testing Instruments, South Korea","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.piehealthcare.org-a1560a4e-c28d-41c4-bc3c-b9121ea0de35.html","Stand shared with","Korea Bearing Industry Association","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.org-aa060a93-c52a-402f-913b-66b2019d63d2.html"
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.plastron%20corporation.org-cd69bb22-313b-4c9d-9642-b419bffaaa49.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-0e6959e3-99c5-441e-90aa-7bdf9855d23b/desktop-small/2aba325d-2f59-445d-a19b-9f330c5dd2f5.jpg","PLASTRON CORPORATION","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.plastron%20corporation.org-cd69bb22-313b-4c9d-9642-b419bffaaa49.html","We offer sales, maintenance, and solution services for Swiss IEPCO equipment, and also handle flow regulators manufactured by WITTMANN, Austria.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.plastron%20corporation.org-cd69bb22-313b-4c9d-9642-b419bffaaa49.html","IEPCO, WITTMANN","Categories","Surface Treatment, Processing Workload Reduction, Other Contract Services, Energy-saving and Decarbonization Products, Deburring Products, Industrial Cleaning Machines/Detergents, Fukushima","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.plastron%20corporation.org-cd69bb22-313b-4c9d-9642-b419bffaaa49.html","","",""
"https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.polyworks%20japan%20kk.org-f8a60a94-4923-4292-8577-34e9dbedcdd3.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-01640b72-d0be-4fbd-8645-ac2834afafd4/desktop-small/ae75d12e-90d9-4c4c-b602-f4959f0a0b6b.png","PolyWorks Japan K.K.","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.polyworks%20japan%20kk.org-f8a60a94-4923-4292-8577-34e9dbedcdd3.html","PolyWorks Japan is based in Tokyo and provides technical services such as PolyWorks® smart 3D measurement software solutions, technical support, training, measurement process consulting, and software customization to manufacturing companies throughout Japan.","Brands","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.polyworks%20japan%20kk.org-f8a60a94-4923-4292-8577-34e9dbedcdd3.html","PolyWorks|Inspector™, PolyWorks|Modeler™, PolyWorks|DataLoop™, PolyWorks|PMI+Loop™","Categories","3D Data Utilisation, Smart Factory Solution, 3D Measuring Instruments, Scanners, Testing Instruments, Tokyo, North China, East China, South China, West China, Taiwan, South Korea, Southeast Asia, Europe and America","https://www.manufacturing-world.jp/tokyo/en-gb/search/2026mto0701/directory/directory-details.polyworks%20japan%20kk.org-f8a60a94-4923-4292-8577-34e9dbedcdd3.html","","",""
