"card-image href","logourl src","card-title","card-title 3","ExhList_Desc","info-item 2","info-item 3","info-item 4","info-item 5","info-item 6","info-item 7","info-item 8","info-item 9","info-item 10"
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/485990/most-bright-international-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260182520260730094821818Company.jpg","Most Bright International Limited","Most Bright International Limited","Ocean Harvest Frozen Food Limited is a professional frozen seafood importer with over 20 years of history with a good reputation in Hong Kong. Our suppliers are located all over the world and with strict quality control mechanisms. We provide rigorous price control and reputable customer services to meet the needs of all types of customers.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-G11","Category:","Canned / Processed Meat, Canned / Processed Seafood, Frozen Seafood, Confectionery / Snacks / Candy, Ready Meals,","Instant Food, Preserved Food, Abalone, Fresh Seafood, Canned / Processed Meat, Chilled / Frozen Meat, Cold Cut / Dried / Preserved Meat, Foie Gras, Lamb & Lamb Products","etc..."
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486359/multy-dynamics-global-seafood-trading-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260460820260731132945958Company.jpeg","Multy-Dynamics Global Seafood Trading Limited","Multy-Dynamics Global Seafood Trading Limited","Based in Hong Kong, Meida Global Seafood supplies premium Fujian farmed abalone and diverse global seafood. Blending tech and tradition, we deliver safe, traceable, and sustainable products worldwide.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-E06","Category:","Frozen Seafood, Abalone","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486031/neon-tiger-hk-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260406620260730012619599Company.png","Neon Tiger HK Limited","Neon Tiger HK Limited","NEON TIGER REAL FRUIT SODAS - THE SODA REALVOLUTION
Soda reinvented with real fruit for full flavor and natural refreshment. No fake sweeteners, nothing artificial. Drink Real. Drink Better.

Try our delicious Asian-inspired flavours, great standalone or as mixers:
Passion Fruit & Calamansi
Mekong Delta Mango
Pink Guava","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-G12","Category:","Carbonated Drinks, Health / Organic Drinks, Cocktails, Free from-Artificial Ingredients, Functional Foods & Drinks,","Health Beverage","etc..."
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/485888/nutrilink-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260164820260720153822796Company.jpg","Nutrilink Limited","營滙食品有限公司","Nutrilink Limited imports high quality food items, mainly seafood and meats from around the world to our customers in Hong Kong, Macau and Mainland China. To ensure food safety and quality, our professional purchasing team selects good quality food items from Japan, USA, Australia and Europe etc. Our current customers include hotel groups, restaurants and boutique supermarkets in Hong Kong.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-A01","Category:","Canned / Processed Seafood, Chilled / Frozen Meat, Frozen Seafood, Sauces / Dressings, Pasta,","Caviar, Chilled / Frozen Meat, Beef & Beef Products, Foie Gras, Lamb & Lamb Products, Pork & Pork Products, Poultry & Poultry Products","etc..."
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486002/omnichat-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260402720260728181728812Company.png","Omnichat Limited","Omnichat Limited","Omnichat, founded in 2017, is a Business Partner and WhatsApp Business Solution Provider of META. It centralises customer conversations from various platforms into one system, enhancing marketing and customer experience. With tools like automation, AI, and CRM integration, Omnichat supports over 5,000 retail and e-commerce brands in achieving digital transformation and personalised shopping experiences.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG,","Stand No.							 	:","5F-C15,5F-C15.","Category:","Automation, Retail Solutions, Mobile Apps & Website Solutions, E-Commerce Solution, Advertising / Branding,","Communication & Information Technology Equipment & Supplies, Digital Marketing / Solution","etc..."
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486742/omniwe-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260406220260729111959609Company.png","OmniWe Limited","OmniWe Limited","OmniWe & FlexSystem are collaborating this year to converge retail and catering, aiming to reshape the customer experience. With FlexSystem serving over 2,000 clients across 37 countries - we deliver cross-industry solutions that enhance brand experiences and operational excellence.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-D06","Category:","Automation, Point-of-Sales and Related Systems, Bar Coding / Scanners, Computer Hardware / Technology Services, Access Management & Supplies,","Business Intelligence / Business Analytics / Management System, Digital Marketing / Solution, Price Labelling / Tagging","etc..."
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/490634/organic-land-company-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260462720260729192810618Company.png","Organic Land Company Limited","Organic Land Company Limited","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-A26","Category:","Yoghurt, Instant Food, Yoghurt, Noodles","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/490722/organic-plus","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260182420260804161211874Company.jpeg","ORGANIC PLUS","ORGANIC PLUS","Organic Plus aims to provide healthy, natural and environmentally friendly products to the neighborhood and our community. Our goal is to supply the highest quality products and we intimately tied to the neighborhood. Organic Plus recently have 2 branches and distributing over 30 brands in HONG KONG and China for over 2000 outlets.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-G27","Category:","Juices & Concentrates, Oil, Sauces / Dressings, Biscuits & Crackers, Grains,","Rice & Rice Products, Health / Natural / Organic Food, Abalone, Eco Laundry Detergent, Natural Houseware, Sports Nutrition Products, Certified Organic Products, Functional Drinks / Foods, Health & Fitness Supplies, Sports Nutrition Products","etc..."
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486019/palron-new-materials-company-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260108220260622100758712Company.png","Palron New Materials Company Limited","寶菱新材料有限公司","Palron is a leading manufacturer of aluminum foil container and plastic thermoform and injection
 products. Our product categories also involved with paper cup, cling wrap, and various food 
packaging products. We are supplying to hotels, airlines, fast food chain stores, supermarkets,
 household ware, bakery and many snack shop for worldwide.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-F22","Category:","Baking Equipment, Packaging Equipment / Materials, Packaging Equipment / Materials","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486014/peter-seafood-company-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260424120260727124336604Company.png","Peter Seafood Company Limited","Peter Seafood Company Limited","Peter Seafood is a renowned Hong Kong seafood supplier based in Aberdeen.Started humbly in 2014 by Peter Kam,it has grown into the #1 seafood source for Michelin starred,Asia 50 best restaurants,hotels,small independent and large hospitality groups in Hong Kong.Peter Seafood operates out of the world famous Aberdeen Wholesale Seafood Market as well as importing from all over the world.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-A05","Category:","Canned / Processed Meat, Canned / Processed Seafood, Chilled / Frozen Meat, Frozen Seafood, Sauces / Dressings,","Instant Food, Soup, Pasta, Abalone, Fresh Seafood, Chilled / Frozen Meat, Beef & Beef Products, Lamb & Lamb Products, Pork & Pork Products, Poultry & Poultry Products","etc..."
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/485983/pro-one-catering-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260191420260710121936131Company.jpg","Pro One Catering Limited","天一餐飲有限公司","Pro One Catering Limited is a one-stop catering service provider. We offer a complete service from procurement, sourcing, agency, sales to online direct sales. We have a diverse selection of products and a wide variety of ingredients to meet the diverse dining needs of our clients and satisfy the diverse product demands of modern people.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-E11","Category:","Honey / Sugar / Syrups / Sweeteners, Milk & Milk Products, Coffee Beans / Grounds, Tea Bags, Tea Leaves,","Juices & Concentrates, Canned / Processed Fruits, Other Canned / Processed Food, Honey / Sugar / Syrups / Sweeteners, Sorbets & Smoothies, Confectionery / Snacks / Candy, Jams & Spreads, Instant Food, Milk & Milk Products, Health / Natural / Organic Food","etc..."
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486533/qualicom-innovations-(asia)-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260195820260710103410058Company.png","Qualicom Innovations (Asia) Limited","Qualicom Innovations (Asia) Limited","Retailarc, developed by Qualicom Innovations, is an all-in-one platform that unifies sales, operations, inventory, and customer engagement. By streamlining daily workflows, it empowers restaurants, retailers, and beauty businesses to enhance customer experiences and scale their operations effectively.","Hong Kong,S.A.R.,China","Stand No.							 	:","5F-D14","Category:","Point-of-Sales and Related Systems, Retail Solutions, Mobile Apps & Website Solutions, E-Commerce Solution, Inventory / Logistic / Supply Chain Management,","","Mobile Apps & Website Solutions, Inventory / Logistic / Supply Chain Management","etc...",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486036/quooker-hong-kong-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK2026042842026070311591822Company.png","Quooker Hong Kong Limited","Quooker Hong Kong Limited","Quooker is the original all-in-one tap that delivers filtered boiling, chilled and sparkling water from a single system. Designed and manufactured in the Netherlands, Quooker combines elegant design, innovative technology and exceptional convenience, helping restaurants, cafés and bars streamline daily operations while enhancing the guest experience.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-D11","Category:","Filtering Product","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486009/robot-coupe-hong-kong-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260187120260714191004858Company.png","Robot Coupe Hong Kong Limited","Robot Coupe","","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-E25","Category:","Baking Equipment, Baking Supplies & Accessories","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486739/sailboat-food-company","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK202601345S0022026071008370673Company.png","Sailboat Food Company","度小月","Founded in Tainan in 1895, Du Hsiao Yueh is renowned for its century-old braised minced pork. Made with carefully selected Taiwanese ingredients and no chemical additives, our products have earned international taste awards. We proudly bring authentic Taiwanese flavors to the world through our minced pork, crispy shallots, and ready-to-eat specialties.","TAIWAN,CHINA","Hall No.:","Hall 5FG","Stand No.							 	:","5G-D22","Category:","Canned / Processed Meat, Canned / Processed Meat","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486034/sam-sam-development-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260417120260702184501992Company.jpeg","Sam Sam Development Limited","森森發展有限公司","Our company's brand ""Jinghua Fish Balls"" began in 1862, focusing on the research and development, packaging and sales of high-quality seafood and meat processing products.The company and brand have successfully applied for ""Intangible Cultural Heritage"" and ""Geographical Indication of the People's Republic of China"". In order to cooperate with business development, the company has passed (HACCP) certification in 2024.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-E27","Category:","Canned / Processed Meat, Canned / Processed Seafood, Chilled / Frozen Meat, Frozen Seafood, Instant Food,","Canned / Processed Meat, Chilled / Frozen Meat, Beef & Beef Products, Pork & Pork Products","etc..."
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486049/shanghai-heading-information-engineering-co---ltd-","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260459920260622101920138Company.png","Shanghai HEADING information Engineering Co., Ltd.","Shanghai HEADING information Engineering Co., Ltd.","Founded in 1995 in Shanghai,HEADING provides smart digital solutions for logistics and retail. We help over 1,000 global enterprises achieve efficient digital transformation and value chain upgrades.","CHINA","Hall No.:","Hall 5","Stand No.							 	:","5F-C13","Category:","E-Commerce Solution, Inventory / Logistic / Supply Chain Management, Mobile Apps & Website Solutions, Payment System, Consultancy & Professional Services","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/487103/shenzhen-minew-technologies-co---ltd-","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260461320260706154715629Company.png","SHENZHEN MINEW TECHNOLOGIES CO., LTD.","深圳云里物里科技股份有限公司","Minew Technologies is a professional turnkey supplier offering end-to-end customized IoT solutions—from conceptualization to physical product realization. Our high-quality electronic shelf label (ESL) products, available in multiple sizes and featuring unique functionalities, help clients improve operational efficiency and achieve superior user experiences.","CHINA","Hall No.:","Hall 5FG","Stand No.							 	:","5F-C05","Category:","Electronic Labelling","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/488322/shun-hing-technology-company-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260462620260723122014835Company.png","Shun Hing Technology Company Limited","信興科技有限公司","Shun Hing Technology provides professional commercial cold chain solutions, offering a comprehensive range of high-quality refrigerators, freezers, beverage cooler, and supermarket freezer to guarantee food freshness, minimize operational shrinkage, and save energy costs. We also deliver one-stop professional team services—including site survey, design and installation, and after-sales maintenance—with dedicated support guiding you through every step of the process.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-E01","Category:","Baking Equipment, Ice-Making Machines, Refrigerators / Cold Storage Equipment & Accessories, Water, Rice & Rice Products,","Baking Equipment, Cooking Equipment, Bar / Beverage Equipment & Accessories, Ice-Making Machines, Refrigerators / Cold Storage Equipment & Accessories, Audio Systems, Beer / Craft Beer / Cider / Shandy / Stout, Wine Equipment & Accessories, Display / Visual Merchandising / POP Marketing, Refrigerators / Ice & Cold Storage Equipment & Accessories","etc..."
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486001/shun-lung-food-development-company-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260406420260618115243479Company.jpg","Shun Lung Food Development Company Limited","順隆食品發展有限公司","All our products are 100% made in Hong Kong. Our factory mainly produces high-quality meatballs, local salt-baked flathead grey mullet. In addition to the well-known meatballs, we have also developed our own products that are especially suitable for the taste of Hong Kong people. To ensure food quality and safety, our factory has been continuously certified with ISO22000:2018 and HACCP","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-D31","Category:","Canned / Processed Meat, Canned / Processed Seafood, Chilled / Frozen Meat, Frozen Seafood, Canned / Processed Meat","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486013/simplot-(china)-food-co---ltd","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260460320260709110837084Company.png","Simplot (China) Food Co., Ltd","辛普劳（中国）食品有限公司","Feeding Your Ambition™
Craveable frozen foodservice products. Crowd-pleasing insights. Real-world guidance.","CHINA","Hall No.:","Hall 5FG","Stand No.							 	:","5G-B27","Category:","Canned / Processed Vegetables, Chilled / Frozen Fruits & Vegetables","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/485979/sleekflow-technologies-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260460520260714130051155Company.png","Sleekflow Technologies Limited","承峰科技集團有限公司","SleekFlow is the AI Suite for Revenue-Driving Conversations. Trusted by 2,000+ enterprises across 70+ countries, SleekFlow unifies WhatsApp, Instagram, Messenger, SMS, Live Chat, Email, and more into one AI operating system. Powered by AgentFlow, its AI workforce qualifies leads, drives conversions, and retains customers — turning every conversation into a data-backed growth opportunity.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-C22","Category:","E-Commerce Solution","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486025/star-industrial-company-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260129920260706111104346Company.png","Star Industrial Company Limited","Star Industrial Co., Ltd","Founded in 1949, Star Industrial Co., Ltd. is Hong Kong’s largest plasticware manufacturer. Renowned for top-tier quality, its iconic “Red A” logo symbolizes high-standard products worldwide. The company offers a diversified range catering to households, hotels, professional kitchens, industries, and medical facilities, consistently maintaining excellence in production and management.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-F01","Category:","Coffee Grinders, Cooking Equipment, Minibars, Smallwares & Accessories, Tabletop,","Cleaning Products and Accessories, Dishwasher, Environmental Protection Engineering & Waste Reduction, Furniture and Fittings (Outdoor), Bathroom Fittings and Accessories, Furniture and Fittings (Indoor), Minibars, Cookware & Hollowware, Flatware, Sustainable Products","etc..."
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/485994/sun-cheong-hong-stationery---paper","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260130720260731004310783Company.jpg","Sun Cheong Hong Stationery & Paper","Sun Cheong Hong Stationery & Paper","Sun Cheong Hong Stationery & Paper was founded in 1992, and has been specializing in paper and stationery for over 30 years. We especially focus on food and beverage paper products and have become the preferred supplier for many prime catering groups and chain restaurants in Hong Kong.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-G12","Category:","Baking Supplies & Accessories, Packaging Equipment / Materials, Coffee Supplies & Accessories, Cookware & Kitchen Supplies, Disposables,","Biodegradable Kitchenware, Sustainable Products, Packaging Equipment / Materials","etc..."
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486047/sun-fat-heung-food-products-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260130820260716102739202Company.png","Sun Fat Heung Food Products Limited","新佛香食品有限公司","Sun Fat Heung, established in 1958, is a leading Hong Kong manufacturer of premium soya products. We specialize in daily fresh-made soymilk, tofu, and bean curd for restaurants, supermarket & wet market. Using non-GMO Canadian soybeans with no additives or preservatives, we deliver quality and authenticity.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-E16","Category:","Health / Organic Drinks, Beans & Bean Products, Health / Natural / Organic Food","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486046/sun-wah-japanese-food-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260131120260716150454725Company.jpg","Sun Wah Japanese Food Limited","新華日本食品有限公司","Sun Wah Japanese Food Ltd. mainly supplies imported Japanese food wholesale to hotels, clubhouses, restaurants and supermarkets. Products includes frozen seafood such as Hiroshima Oyster ""FUKU"", Hokkaido Scallop, Japan's ""Four Famous Crabs"" (Horsehair, Red King, Snow and Sping King), Botan Shrimp, Sweet Shrimp and items including Hakata Chicken, Daikichi Pork Soup, Gokujou Husako Udon & Ramen, Sake and Fresh Food.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-B22","Category:","Tea Bags, Juices & Concentrates, Chilled / Frozen Fruits & Vegetables, Chilled / Frozen Meat, Frozen Seafood,","Sauces / Dressings, Confectionery / Snacks / Candy, Noodles, Health / Natural / Organic Food, Wagyu, Pork & Pork Products, Poultry & Poultry Products, Japanese Wine, Sake, Natural Houseware","etc..."
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486053/sunsweet-public-company-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260452420260710144200567Company.png","Sunsweet Public Company Limited","Sunsweet PLC","The company has operated its business of manufacturing and distribution of processed sweet corn and other agricultural products under the brand “KC”.
Currently, the Company and its subsidiaries continuously strive to expand its market which provides a wider range of products to customers over more than 50 countries, such as Japan, Korea, Taiwan, Russia, Saudi Arabia, Switzerland, Germany, etc.","THAILAND","Hall No.:","Hall 5FG","Stand No.							 	:","5G-A28","Category:","Canned / Processed Vegetables","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486008/supermax-global-(hk)-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260293020260623143650043Company.jpg","Supermax Global (HK) Limited","速柏瑪環球(香港)有限公司","Supermax is a world-class manufacturer of medical latex and nitrile examination and surgical gloves. 
We are exporting to 163 countries around the world. 
Supermax and Aurelia leads the market in quality and affordability.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-F23","Category:","Disposables, Clothing / Protective Wears / Uniforms, Clothing / Protective Wears / Uniforms, Clothing / Protective Wears / Uniforms","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/490721/supy","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260462820260813181039515Company.png","Supy","Supy","Supy is a leading AI-powered inventory management, procurement, and business intelligence software for multi-branch restaurants.
Trusted by 4500+ restaurant groups in 48 countries. With offices in Hong Kong, Australia, United Arab Emirates, Saudi Arabia & the UK.","AUSTRALIA","Hall No.:","Hall 5FG","Stand No.							 	:","5F-B25","Category:","Automation, Bar Coding / Scanners, Business Intelligence / Business Analytics / Management System, Inventory / Logistic / Supply Chain Management","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/494371/tai-fung-group-global-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260456920260731164127702Company.png","Tai Fung Group Global Limited","Tai Fung Group Global Limited","Thai Fung Group's Golden Thai specializes in import-export business and Smart Automatic Self-Serve Fruit Blender rentals. Cocoberry supplies fruit cups and is Hong Kong’s first individually-packaged ice cream ball manufacturer. It features fully automated production, a water purification system, and high-temperature sterilization, holding FSSC 22000 and ISO 22000 food safety certifications.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG,","Stand No.							 	:","5G-G01.,5G-G01","Category:","Chocolate / Cocoa / Pralines, Honey / Sugar / Syrups / Sweeteners, Yoghurt, Ice-cream / Gelato","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/485988/taiwan-frozen-meat-packers-association","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260134520260722151652961Company.jpg","Taiwan Frozen Meat Packers Association","台灣冷凍肉品工業同業公會","Taiwan Frozen Meat Packers Association is a professional organization for the frozen and processed pork industry. It currently has 36 member companies, covering the production and marketing of everything from fresh pork to various types of frozen processed meat products.","TAIWAN,CHINA","Hall No.:","Hall 5FG","Stand No.							 	:","5G-B21.","Category:","Canned / Processed Meat, Organic Meat, Beef & Beef Products, Pork & Pork Products, Poultry & Poultry Products","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/491957/tao-bin-smart-beverage-machine-(hk)-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260462920260717150551861Company.PNG","Tao Bin Smart Beverage Machine (HK) Limited","Tao Bin Smart Beverage Machine (HK) Limited","By combining the best specialty ingredients with modern technology, cloud computing, and robotics, we are transforming the entire coffee and beverage experience. Quality, consistency, and convenience…
all in a square meter.  
Tao Bin Smart beverage machine serves over 100+ hot/ice/blend ice drinks including coffee/tea/milk product and soda, freshly made and ready to serve in 1-2 minutes.","Hong Kong,S.A.R.,China","Stand No.							 	:","5F-D20","Category:","Coffee Beans / Grounds, Instant Coffee / Tea, Coffee Brewing Equipment, Coffee Grinders, Espresso Machines,","","Coffee Brewing Equipment, Espresso Machines","etc...",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486018/taste-charming-international-trading-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260332420260716182232564Company.jpg","Taste Charming International Trading Limited","味之都國際貿易有限公司","Taste Charming(TCI) is the subsidiary of Lis Foods and sole agent of Caterlink in HK specialized in fruity products and solutions. Lis Foods was established in 2011 and became the leading fruit enterprises, including planting, production and supply chain systems in full-service in South Asia. We committed to the development for healthy and delicious fruity products around the world.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-E15","Category:","Cakes & Waffles, Honey / Sugar / Syrups / Sweeteners, Chilled / Frozen Fruits & Vegetables, Cakes & Waffles, Dried Fruits,","Pork & Pork Products, Coconut Products","etc..."
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486010/thenaeun-f-b-co---ltd-","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260459420260713105008776Company.jpg","Thenaeun F&B Co., Ltd.","Thenaeun F&B Co., Ltd.","THENAEUN F&B is a leading Korean manufacturer of premium beverage powders. We supply beverage powders to leading café franchise brands through OEM partnerships while also marketing over 40 beverage powder products under our own brand, THE CARROT, to the HoReCa market across Korea. With extensive OEM and ODM expertise, we deliver customized beverage solutions tailored to our customers' needs.","KOREA","Hall No.:","Hall 5FG","Stand No.							 	:","5G-G16","Category:","Instant Coffee / Tea, Juices & Concentrates, Honey / Sugar / Syrups / Sweeteners, Chocolate / Cocoa / Pralines, Milk & Milk Products,","Free from-Sugars","etc..."
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486038/ting-tai-industrial-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260139320260622103747456Company.png","Ting Tai Industrial Limited","Ting Tai Industrial Limited","We are a manufacturer of tissues products; we specialize in advertising wet wipes, alcohol tissues, baby wipes. Our main brand ""HIROTA"" products and advertising wet wipes are widely distributed, covering nearly 75% of Hong Kong Restaurants. Over the years, we have won the trust of most of the well-known companies in Hong Kong, and also obtained various quality certifications.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-F25","Category:","Disposables, Tabletop, Biodegradable / Disposable Waste Bag","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486015/total-nutrition-center-ltd","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260456020260717150427508Company.jpg","Total Nutrition Center Ltd","Total Nutrition Center Ltd","Total Nutrition Center Limited (TNCL) is the authorized distributor of Purezza Premium Water Chilled & Sparkling Water System. We are dedicated to provide innovative drinking water solutions for restaurants, hotels, and offices, helping you to boost customer and employee satisfaction while achieving significant cost savings.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5F-G16","Category:","Bar / Beverage Equipment & Accessories","",""
"https://exhibitors.informamarkets-info.com/event/RBHK2026/en-US/exhibitor/486041/wai-fat-seafood-international-limited","https://oemfile.informamarkets-info.com/FileUpload/RBHK2026_44490/RBHK20260147920260707160000858Company.png","Wai Fat Seafood International Limited","偉發海產食品有限公司","WAI FAT SEAFOOD INTERNATIONAL LTD is a Hong Kong based Seafood Company. Our philosophy is to supply safe, high quality and fresh seafood to our customers. We have many years seafood industry experience which enable us to gain good reputation in the market of Hong Kong and China.","Hong Kong,S.A.R.,China","Hall No.:","Hall 5FG","Stand No.							 	:","5G-D11","Category:","Canned / Processed Seafood, Frozen Seafood, Abalone, Canned / Processed Meat, Chilled / Frozen Meat","",""
