"col-md-3 href","product-imgSize src","titleHover","col-3","text-dark","text-muted","text-dark 2","text-muted 2","text-dark 3","mb-2","ellipsis2","Border_fav"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214090","https://www.chanchao.com.tw/exhibitorservicefiles/logo/293802_214090_B.jpg","PBA SYSTEMS (TAIWAN) CO., LTD.","8
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","M1320","PBA Systems offer ultra precision motion solutions for advanced automation in semiconductor and smart manufacturing sectors. In the era of 5G and AI, PBA group offers custom design high precision motion solutions with shorter lead time. The high-precision mechanical motion control system we custom design can improve the positioning, torque control and motion efficiency of the smart manufacturing systems, as required by precision automations in Semiconductor, AOI and Photonics.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214093","https://www.chanchao.com.tw/exhibitorservicefiles/logo/121758_214093_B.jpg","EVERPRECISION TECHNOLOGY CO., LTD.","6
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","L015","EVERPRECISION possesses rich experiences and a very strong research and development team for the dynamic control (X-Y-Z-R) framework machines and equipment,this team is able to finish all types of projects,to provide the customers the most advanced system and the best services, to assist the customers to create the best and the most adequate product value.Apart from helping the customers to reduce their costs, this way,it also creates a win-win situation for both the customers and EVERPRECISION.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214096","https://www.chanchao.com.tw/exhibitorservicefiles/logo/110388_214096_B.jpg","ALPHA PRECISION INSTRUMENTATION CORP.","8
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","I930","Founded in 1977, APIC Corp. brings advanced software and precision instruments to Taiwan, serving industry, government, academia, and research sectors. We offer CAD/CAM/CAE/PLM/DM software and quality testing solutions, along with integrated services from design and development to manufacturing and training. Our three business units focus on smart manufacturing, environmental testing systems, and digital transformation with PLM, low-code (Mendix), and AI/cloud solutions.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214097","https://www.chanchao.com.tw/exhibitorservicefiles/logo/275629_214097_B.jpg","LEADTEK RESEARCH INC.","4
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","N428","LEADTEK provides a comprehensive portfolio of AI infrastructure and solutions, including NVIDIA RTX PRO™ Blackwell GPUs, NVIDIA-Certified Systems™, and AIDMS. By integrating GPU acceleration, AI Agents, and digital twin technologies, LEADTEK empowers enterprises to build smart manufacturing and automation applications. From development to deployment and operational management, LEADTEK accelerates the transition from PoC to production, driving AI innovation and industrial transformation.","4"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214105","https://www.chanchao.com.tw/exhibitorservicefiles/logo/136855_214105_B.jpg","LEADERSEAL INDUSTRIAL CORPORATION","4
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","M1316","APOLLO SEIKO is your best automatic soldering partner and we invented the world's first automatic soldering equipment.
Since 1969, we have continuously explored and developed more advanced soldering methods and established strong and long-term relationships with our customers.
EICT offers consistent quality electronic grades with fast technical support.
We can also provide customized rubber products to meet customer needs , in order to achieve the highest level of customer satisfaction.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214106","https://www.chanchao.com.tw/exhibitorservicefiles/logo/290419_214106_B.jpg","KISTLER INSTRUMENTE AG TAIWAN BRANCH","4
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","K402","Kistler : global market leader for dynamic measurement technology
Today, more than 60 years after its founding, the Kistler Group leads the global market for dynamic pressure, force, torque and acceleration measurement technology. This owner-managed company has continued to grow over the years and has evolved from a mere component manufacturer into a development partner for industry and scientific research. We offer more than just products – we also provide the necessary application know-how.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214109","https://www.chanchao.com.tw/exhibitorservicefiles/logo/290500_214109_B.jpg","MING TAI INDUSTRIAL CO., LTD.","9
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","L1318","Ming Tai Industrial Co., Ltd, is a professional manufacturer of steel strip spring. The company was founded in 1966. 
we manufacture constant force spring, constant torque spring, spring for carbon brush, power spring and variable force springs. Each manufacturing procedure including steel strip slitting, heat treatment, edge trimming and forming process is consistent production and completed in-house to ensure highest quality requirement.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214111","https://www.chanchao.com.tw/exhibitorservicefiles/logo/278958_214111_B.jpg","SONOPRO CO., LTD.","3
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","I502","SONOPRO Co., Ltd. has specialized in ultrasonic cleaning technology for many years, focusing on the research, development, and manufacturing of industrial-grade ultrasonic cleaning equipment. We provide efficient, reliable, and customized cleaning solutions for industries including electronics, precision machining, medical devices, semiconductors, and industrial automation.

At this exhibition, SONOPRO proudly presents its patented Multi-Section  Ultrasonic Tubular Cleaner, an innovative solution that overcomes the limitations of conventional ultrasonic cleaning systems. Featuring a modular tubular design, the system can be flexibly configured to meet various workpiece sizes and production line requirements. This design enhances ultrasonic energy transmission and cleaning uniformity, minimizes dead zones, and helps manufacturers improve product quality, yield rates, and operational efficiency.

To meet the growing demands of smart manufacturing and automated production, SONOPRO continues to invest in technological innovation and product development, providing comprehensive solutions that enable customers to achieve more efficient and stable cleaning processes. Guided by our core values of Made in Taiwan, Professional Expertise, and Superior Quality, we are committed to becoming a trusted partner in enhancing our customers' competitiveness.

We warmly welcome you to visit Booth I502, Hall 1, 1F, and discover how SONOPRO's patented cleaning technology can create greater value for your manufacturing processes.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214114","https://www.chanchao.com.tw/exhibitorservicefiles/logo/267092_214114_B.jpg","THOUSAND HUNDRED INDUSTRIAL CO., LTD.","8
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","I926","Thousand Hundred Industrial Co., Ltd (T.H.) was established in 1993. Since then, we have been focusing on innovation and improving current transformer technology. During the three decades, T.H. obtains customer loyalty from over 1,300 clients from 60 different countries by continuously improving the quality of our products. Our products have passed various international quality and safety certifications to meet the rapid changes of the current measuring market.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214116","https://www.chanchao.com.tw/exhibitorservicefiles/logo/110476_214116_B.jpg","CHINA BEARING CO., LTD.","","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","L1314","INA Linear Guide Way / FAG Super Precision Bearing 
World's Famous Bearing Brands
Asset Condition Monitoring System and Related Parts
AI Automated Diagnostic System","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214118","https://www.chanchao.com.tw/exhibitorservicefiles/logo/123106_214118_B.jpg","GOOD MORNING ENTERPRISE CO., LTD.","4
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","","GOOD MORNING Enterprise Co., Ltd. founded In Taipei Taiwan on February 27, 1980.
The equipment suitable for electronic, chemical, food industry ... etc.
GOOD MORNING Enterprise Co., Ltd. are Innovation, Pragmatic and Interaction to more active-service in the industry.
Main Business :
・HEISHIN Mohno Pump, HEISHIN Mohno Dispenser
・NORITAKE Static Mixer, Steam mixer, Heat Exchanger
・NARA MACHINERY Hybrization system
・MASUKO Supermasscolloider (Ultra-fine friction grinding machine)","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214134","https://www.chanchao.com.tw/exhibitorservicefiles/logo/131331_214134_B.jpg","ARK TECH LTD.","","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","L1126","Label printing system integration business
Barcode automatic identification system integration business
Mobile computer information system integration business","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214136","https://www.chanchao.com.tw/exhibitorservicefiles/logo/249567_B.jpg","TAI JHUANG ENTERPRISE LTD.","","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","K1216","Since its establishment in 2007, TJC has upheld its core values and remained committed to integrity-driven operations.
Our R&D team provides customized light sources and controllers, helping clients reduce costs and improve efficiency.
TJC serves customers worldwide, ensuring products meet industry standards and offering technical support backed by the pillars of capability, perseverance, and strength, highlighting our professional position in the industry.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214126","https://www.chanchao.com.tw/exhibitorservicefiles/logo/104251_214126_B.jpg","GTEN BALL SCREW TECHNOLOGY CO., LTD.","6
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","J1106","GTEN focuses on the development and production of high-precision ball screws. Our rolled ball screws meet JIS C5 grade standards. GTEN aims to create the most stable and reliable core parts, helping customers boost product performance and stand out in the international market.

【Certified Quality】
ISO 9001 Quality Management System
ISO27001 Information Security Management System
AS9100 Automotive Quality Management System
IATF 16949 Aerospace Quality Management System","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214128","https://www.chanchao.com.tw/exhibitorservicefiles/logo/276158_B.jpg","HUI BAO WIRE & CABLE CO., LTD.","","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","K1228","Hui Bao Wire & Cable Co., Ltd. (HB) obtained the certificate of ISO 9001:2015 quality management system & UL certificate of electronic cables.
With a professional team work and know-how, we devote to develop Factory Automation and AOI cables.
Also we produce automotive connector wire, waterproof connector cable, 3C wire & cable, LED connector, solar connector, packaging product and wiring PCB electronic components......","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214144","https://www.chanchao.com.tw/exhibitorservicefiles/logo/291812_214144_B.jpg","YISHUN TECHNOLOGY CO., LTD.","7
                          Product(s)","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","P624","Yishun has successfully developed a series of high-quality and high-efficiency automation equipment through the process of enterprise operation and accumulated experience.
Committed to automatic dispensing machines, automatic soldering machines, automatic screw locking machines and other related process equipment and peripheral consumables, which can be used for products and production lines in various industries.
Yishun has many years of practical experience in application.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214141","https://www.chanchao.com.tw/exhibitorservicefiles/logo/231366_214141_B.jpg","CENZ AUTOMATION CO., LTD.","10
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","K1022","CENZ Automation specializes in industrial automation planning, system integration, and the development of intelligent robotic products, providing efficient and innovative automation solutions for industry.
With extensive experience in software and hardware development, we excel at rapidly turning prototypes into commercial products. We have long-term collaborations with academic research centers such as NTUST, helping clients accelerate production upgrades.","2"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214158","https://www.chanchao.com.tw/exhibitorservicefiles/logo/112477_214158_B.jpg","PITOTECH CO., LTD.","8
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","K228","Pitotech presents smart manufacturing solutions built on a “design-first, simulation-first” approach. Across four booths, explore Autodesk AI CAD, CAE multiphysics simulation, virtual commissioning, NVIDIA Omniverse, and Responsible AI. See CNC and assembly-line planning, semiconductor OHT handling, steel plant digital twins, and structural, flow, and fatigue analysis—helping manufacturers validate before deployment, reduce rework, and accelerate automation.","3"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214179","https://www.chanchao.com.tw/exhibitorservicefiles/logo/274813_214179_B.webp","HER LING COMPANY LTD.","10
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","K1002","Founded in August 1996.
The brands sold as agents are various types of dust removal equipment from KELVA, Sweden,British FRASER anti-static products,French CHAMBRELAN high-load heavy-duty slide, In order to meet the diversified needs of the market, we have set up a professional design team to produce all kinds of customized equipment for the production line. Our design team is stable and focused on effects. The principle is to provide customers with Taiwan-made prices and imported quality.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214186","https://www.chanchao.com.tw/exhibitorservicefiles/logo/291537_214186_B.jpg","DA SHIANG AUTOMATION INDUSTRIAL CO., LTD.","","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","M1036","DS Automation and DS Technology originate from precision metal manufacturing and automation engineering, serving high-tech industries including electronics manufacturing, AI servers, LEO satellites, aerospace, energy, automotive, marine, and e-bike systems. Leveraging robotics, automation, and AI, we deliver intelligent manufacturing solutions from standalone workstations and production cells to fully integrated smart factory systems, supporting both high-mix low-volume and mass production. Through our proprietary SmartCore AI platform, we connect equipment, production lines, and manufacturing data to enable real-time monitoring, intelligent scheduling, and process optimization. Our data-driven solutions enhance productivity, quality, and operational efficiency while accelerating customers' smart manufacturing and digital transformation.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214199","https://www.chanchao.com.tw/exhibitorservicefiles/logo/293803_214199_B.jpg","SKEYE MACHINERY CO., LTD.","10
                          Product(s)","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","Q403","SKEYE MACHINERY CO., LTD.
The Foundation of Precision Determines the Height of Performance

SKEYE MACHINERY CO., LTD. specializes in the supply of high-precision granite surface plates, precision granite components, precision bearings, robotic bearings, semiconductor bearings, and metrology solutions. We are dedicated to providing stable and reliable precision foundations for industries including semiconductors, automation equipment, AOI (Automated Optical Inspection), precision machinery, and advanced manufacturing.

Guided by our philosophy, ""The Foundation of Precision Determines the Height of Performance,"" we carefully select premium materials and integrate rigorous manufacturing processes with advanced inspection technologies to deliver products featuring exceptional accuracy, superior rigidity, and outstanding stability. Our solutions are designed to meet the stringent requirements for precision and reliability demanded by today's high-end equipment and manufacturing environments.

Backed by extensive industry experience, SKEYE MACHINERY offers customized design services, technical consultation, and integrated solutions tailored to each customer's specific requirements. We help our customers enhance equipment performance, minimize measurement deviations, and strengthen their competitive advantage in the marketplace.

Our products are widely used in semiconductor equipment, precision metrology systems, automated production lines, machine vision applications, optoelectronics industries, research institutes, and testing laboratories.

Looking ahead, SKEYE MACHINERY will continue to uphold its commitment to professional expertise, consistent quality, and responsive service. Together with our global partners, we strive to advance the evolution of precision manufacturing and become the most trusted long-term partner for our customers worldwide.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214233","https://www.chanchao.com.tw/exhibitorservicefiles/logo/271411_214233_B.webp","INTERVALZERO INC. TAIWAN BRANCH","3
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","K902","IntervalZero is committed to reinventing how Industrial Control Systems are developed, deployed, and managed. With decades of real‑time software innovation and a global customer base, we have consistently delivered deterministic performance. Today, we are extending that legacy into the next era. MaxRT unifies our RTX64 RTOS and KINGSTAR machine automation software into a single platform designed to meet the demands of cyber resilience, IT/OT integration, and cloud‑orchestrated control.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214235","https://www.chanchao.com.tw/exhibitorservicefiles/logo/127138_214235_B.webp","CAB TECHNOLOGY CO., LTD.","3
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","J818","cab for more than 50 years has been developing and manufacturing solutions and a wide range of accessories for marking tasks.

Products include label printers, systems for printing and applying labels in one operation, label dispensers and laser marking systems. In addition, ribbons and labels are provided.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214257","https://www.chanchao.com.tw/exhibitorservicefiles/logo/249324_214257_B.jpg","FULL LIFE TRADING CO., LTD.","","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","N1310","最難克服的機械手臂換爪作業問題，通通讓我們來搞定!!
因為我們是世界唯一，結合後零間隙的機械手快換裝置
重量輕、體積小：將干涉的可能降至最低，並減少占用機械手臂Payload。
反覆精度剛性最高：無人能及的重複定位精度3μm，達成別人辦不到的高負荷作業!!
不僅是換工具作業，請您試著利用我們的SWR優異的特性，來一起挑戰更困難的製程!
如果您是系統商、專用設備商，讓我們來做出讓客戶驚艷的製程方案吧!
如果您是使用端的生產技術人員，讓我們來做出老闆會稱讚，提高公司獲利的方案吧!
※攤位特色展示：NACHI、達明、THK 手臂。","2"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214259","https://www.chanchao.com.tw/exhibitorservicefiles/logo/117461_214259_B.jpg","YUAN YI CHANG MACHINERY CO., LTD.","","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","J932","YYC Machinery | Taipei Automation Show
Precision Gear Racks & Gears — Built for Flexibility
1. Manufacturing Strength
45+ years' experience. 16,500+ SKUs (racks, gears, linear drives). 500,000+ pcs/year—standard supply, custom flexibility.
2. Quality Control
Racks per DIN 867, tolerances DIN 3962/3963/3967. Induction plus laser hardening. ISO 9001 & 14001 certified; automated lines for milling, hardening, inspection.
3. Smart Selection
Servosoft × YYC Filter Tool sorts SKUs by module, material, grade, treatment—validated via motion simulation.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214276","https://www.chanchao.com.tw/exhibitorservicefiles/logo/178832_214276_B.jpg","CHUAN FAN ELECTRIC CO., LTD.","10
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","K024","With the concept of best service, high quality, fast delivery, and creativity, Chuan Fan Electric Co., Ltd., founded in 1972, has been professionally producing Side channel blowers, Centrifugal blowers, and multistage turbo blowers as well as all kind of blowers in mid or low pressure. From casting, processing, to motor making, up to 95％ of the procedures are finished in our factory. We also manufacture dust collectors and pressure exhaust fans for industrial use.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214422","https://www.chanchao.com.tw/exhibitorservicefiles/logo/274823_214422_B.jpg","APACER TECHNOLOGY INC.","4
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","N928","By integrating ICT and OT,  we provide the most cost-effective turn-key solutions on Automation Intelligence Equipment and  AIoT market. Our solutions：
-ODM service for Optical Inspection Equipment
-Planning and construction for AI+AOI System
-Automated Production Lines / packing station
-Spectral Optical Detection Instrument
-Smart Proactive Disaster Prevention System","4"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214425","https://tairos.chanchao.com.tw/_nuxt/img/default_Img.f60703e.png","TUCK GIANT ENTERPRISE LTD.","","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","M1136","Established in 1988, our affiliates include TUCK ONE ENTERPRISE CO.,LTD, Suzhou Jintai Precision Machinery Co., Ltd., and SHANGHAI TUCKGIANT BELTING CO.,LTD., Ltd. With over 30 years of dedicated experience. We specialize in the import of industrial drive belts and automotive belts, as well as the manufacturing of custom belt pulleys. We agent and import world-class, high-quality industrial belt brands from Europe, America, and Japan, including NITTA, GATES, UNITTA, MULCO, CONTITECH, MEGADYNE, FENNER, ELATECH, and BANDO.
As one of the largest suppliers of industrial and automotive belts in Taiwan, we offer a product catalog of over 10,000 items and serve more than 20,000 clients, making us one of the largest suppliers in the Asian region as well.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214426","https://www.chanchao.com.tw/exhibitorservicefiles/logo/130008_214426_B.jpg","MULTITECH CO., LTD.","","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","N528","metronix、EXLAR、BODINE、Haydonkerk、AMETEK、Eastern Motion、Motek、servodrive","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214447","https://www.chanchao.com.tw/exhibitorservicefiles/logo/108405_214447_B.jpg","UNICE E-O SERVICES INC.","","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","I1030","UNICE provides and manufactures high-precision optical fixtures and a manufacturer of customized optical components and ODM system integration.
UNICE serves as an agent for foreign optical inspection institutions and importer of optical equipment for the purpose of raising the quality of domestic production. 
Our services include the construction of academic research laboratories, industrial research and development laboratories, production lines, and quality control facilities.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214493","https://www.chanchao.com.tw/exhibitorservicefiles/logo/300332_214493_B.webp","STOBER DRIVES TAIWAN LIMITED","8
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","","STOBER has been a leading name in industrial drive engineering since 1934, specializing in system solutions. With approximately 700 employees worldwide, 11 subsidiary companies, and over 35 distributors, STOBER provides support, service, and distribution in more than 30 countries. This strong business network, combined with exceptional customer focus and innovative products, enables STOBER to thrive as a privately owned family business in the global marketplace.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214632","https://www.chanchao.com.tw/exhibitorservicefiles/logo/249768_214632_B.jpg","HICKWALL TECH CASTER INDUSTRIAL CO., LTD.","8
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","L731","HICKWALL TECH provides precision mechanical components and automation solutions for semiconductor and advanced manufacturing.
With strong expertise in transmission and motion control, we ensure reliable quality through strict control processes. Our offerings include customized designs, key components, and integrated solutions.
Committed to innovation and dependable delivery, we aim to be a trusted partner in smart manufacturing.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214805","https://www.chanchao.com.tw/exhibitorservicefiles/logo/170670_214805_B.jpg","CARTELL CHEMICAL CO., LTD.","6
                          Product(s)","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","Q502","Cartell Chemical Co., Ltd. is Asia's largest manufacturer of instant adhesives. Complying with international certifications, our products have supported Taiwan’s industrial manufacturing and development for 30 years across sectors like bicycles, automotive, precision machinery, medical devices, and electronics.

Main products:
◆ Cyanoacrylate adhesives
◆ Anaerobic adhesives
◆ Primer / Accelerator / Activator
◆ Structural adhesives
◆ Light cure adhesives
◆ Medical device adhesives","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214833","https://www.chanchao.com.tw/exhibitorservicefiles/logo/296055_214833_B.webp","QUAN-YANG MACHINERY CO., LTD.","2
                          Product(s)","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","P122","QUAN-YANG Machinery has led Taiwan’s heated adsorption dryer market since 2008, delivering innovative, energy-saving solutions through strong R&D and industry expertise. From distributor to trusted brand, we developed patented waste heat recovery and the industry's lowest energy use models. Offering full services from design to maintenance, we ensure better CDA quality and cost savings—your reliable partner for sustainable efficiency.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214844","https://www.chanchao.com.tw/exhibitorservicefiles/logo/301131_214844_B.webp","EMPLUS TECHNOLOGIES, INC.","8
                          Product(s)","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","S1004","Founded in 2012, Emplus Technology is an Industrial AI Infrastructure Platform provider specializing in industrial networking, Edge AI computing, wireless connectivity, and intelligent infrastructure solutions.

Emplus integrates industrial networking, Edge AI computing, and the EAS middleware platform to accelerate AI deployment across industrial environments, bridging OT connectivity with AI intelligence.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214912","https://www.chanchao.com.tw/exhibitorservicefiles/logo/124696_214912_B.jpg","CHING-HWA SCALE AND WEIGHING SYSTEMS LTD.","","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","N432","We are the general agent DINI ARGEO of Italy and RICE LAKE of USA in Taiwan for industrial and commercial weighing systems. 
Explosion-proof weighing is our main product.
We are responsible for sales, maintenance and calibration services in Taiwan. We are also a system integrator and smart factory AI integrator.
JENG HENG is our own brand.
We can provide the most economical price, maintenance warranty and calibration services.
If need our services, please feel free to let us know. Thank you.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214920","https://www.chanchao.com.tw/exhibitorservicefiles/logo/103703_214920_B.jpg","G-WAY MACHINERY INDUSTRIAL CO., LTD.","1
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","I1126","G-WAY specializes in the only supplier in Taiwan for total solution of automation of rubber parts production lines. If you're looking for equipment for automation of the oil seal manufacturing machine such as vision inspection/sorting machine, oil seal spring making machines or rubber vulcanization molding machine, G-WAY offers a wide range of machines to meet your production requirements, including rubber compression moulding machine, oil seal garter spring making machine .","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=214981","https://www.chanchao.com.tw/exhibitorservicefiles/logo/295815_214981_B.webp","CHUN YE TECHNOLOGY CO., LTD.","1
                          Product(s)","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","S1012","I. International Brand Agency  
ODU (Germany): High‑reliability waterproof and modular connectors designed for medical, military, industrial, and testing applications.
3M: Comprehensive portfolio of industry‑standard, high‑quality connectors and cabling solutions.
HEWTECH: Specialized high‑precision cables engineered for visual inspection, semiconductor manufacturing, and medical equipment.
II. Advanced Wire Processing & Customization Cable Solutions","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=215046","https://www.chanchao.com.tw/exhibitorservicefiles/logo/267076_215046_B.webp","PATLITE TAIWAN CO., LTD.","1
                          Product(s)","Area:","Nangang Exhibition Hall 1","Country:","Taiwan","Booth No:","M1106","PATLITE has offered state-of-the-art equipment for the process and industrial automation industries. Innovative and durable design, backed by years of industry experience and a strong commitment to safety and security, has made PATLITE the world's best known manufacturer of visual and audible signaling devices.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=215057","https://www.chanchao.com.tw/exhibitorservicefiles/logo/296611_215057_B.webp","MICROTAI SYSTEM TECHNOLOGY CO., LTD.","8
                          Product(s)","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","S130","Microtai Co., Ltd. Guided by ITRI, Microtai introduces the ""MTX IIoT Platform"" and upgraded ""MTX Edge AI"". Designed for semiconductor front-end processes and facility accessory tools (Dry Pumps/Chillers…) , this solution executes real-time edge analytics to optimize power consumption without impacting yield , delivering precise energy savings and predictive maintenance for ESG compliance.","0"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=215138","https://www.chanchao.com.tw/exhibitorservicefiles/logo/301163_215138_B.webp","ECLOUDEDGE DIGITAL INNOVATION CO., LTD.","1
                          Product(s)","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","S1008","eCloudEdge unites OT and IT experts in edge AI and hybrid cloud-edge systems, ranked among the Global Top 50 Edge Computing Companies by a UK research firm.
Our NeoEdge platform features four modules — NeoEdge Central, NeoEdge X, NeoEdge DataHub, and NeoGate — plus NeoFlow, delivering OT data ETL, device control, AI Agent governance, and OT data SSOT.
At this show, we partner with eCloudvalley to showcase the MAIAH Multi-Agent platform, closing the last mile between AI and the physical world.","1"
"https://tairos.chanchao.com.tw/en/VisitorExhibitor/Detail?regNo=215160","https://tairos.chanchao.com.tw/_nuxt/img/default_Img.f60703e.png","YI LIANG ELECTRIC CO., LTD.","","Area:","Nangang Exhibition Hall 2","Country:","Taiwan","Booth No:","S824","●Yiliang Spirit
Since its establishment in 1968, Yiliang Electric has adhered to the business philosophy of its founder, Mr. Chen Hongming – ""Integrity, Pragmatism, and Sustainability."" In recent years, the company has also placed increasing emphasis on Innovation.

●Core Values
Teamwork
Customer Satisfaction
Organizational Learning
Value Creation
Proactive Innovation
Sustainable Management","1"
