Company Name,Location,Booth,url
"Guizhou Sanli Pharmaceutical Co., Ltd",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062SHT
"Guizhou Shuifang Pharmaceutical Co., Ltd.",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062SO8
"Guizhou Tongde Pharmaceutical Co., Ltd",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062SE2
"Guizhou Yibai Pharmaceutical Co., Ltd.",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062SIQ
"Jiangsu Sunride Medical Technology Co., Ltd.",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QD7
"Jiangsu TaiMedical Technology Co.,Ltd",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QF1
"Jiangxi Shengqi Biotechnology Co., Ltd.",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062RZC
"Jilin Beiyao Pinzheng Biotech Co., Ltd",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062S15
"Jilin Province Bainong Import and Export Co., Ltd.",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062RR0
"Jilin Shoucao Gangmu Technology Co., Ltd.",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062RSX
"Jilin Yatai Pharmaceutical Co., Ltd.",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062RTU
"Lishizhen Pharmaceutical Group Co., Ltd.",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062SNB
"Long-Range Pharmaceutical Co., Ltd. Guizhou",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062SKK
NVENTRIC (USA),USA,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0061F49
"Nanjing Dingshi Medical Instrument Co.,Ltd.",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QGY
"Nantong Mevid Life Scientific Co.,Ltd.",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QHV
"Ningbo Pinmed Instruments Co., Ltd",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062FDI
Rehab Medical,Macao,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S005YZWD
"Shandong Cheerway Group Co., Ltd.",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0060JR8
Shenqi Pharmaceutical,Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062SLH
"Shenzhen Zhilai Medical Technology Co., Ltd.",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062FCL
"Sinopharm Group Tongjitang (Guizhou) Pharmaceuticals Co., Ltd",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062SJN
"Tiansheng Pharmaceutical Group Co., Ltd.",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062RYF
"Utech Co., Ltd.",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062S5T
"Xiamen YiZheng ANNO Health Care Products Co.,Ltd",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062R16
"Xiangcheng Songxin Garment Co.,Ltd",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S005Z4EQ
"Zhejiang Zhuoyi Industrial & Trading Co.,Ltd",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0061N7S
"Zunyi Liao Yuan He Tang Pharmaceutical Co., Ltd",Chinese Mainland,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062SD5
Vocal Engineering Technologies Limited,Hong Kong,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062Q5V
Dresio Limited,Hong Kong,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062PXK
Medmind Technology Limited,Hong Kong,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QAG
RHT Industries Limited,Hong Kong,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062Q24
Booguu Company Limited,Hong Kong,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062Q6S
Applied Technology Group Limited,Hong Kong,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QMG
Belun Technology Company Limited,Hong Kong,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062PVQ
Bone's Technology Limited,Hong Kong,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062PWN
Codex Genetics Limited,Hong Kong,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062Q7P
HKG Epitherapeutics Limited,Hong Kong,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QOA
Sharpsight Limited,Hong Kong,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QCA
Sramek Insight Limited,Hong Kong,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062Q31
Asia Pacific Hydrotherapy Rehabilitation Research Center Limited,Hong Kong,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QLJ
BNET-TECH Company Limited,Hong Kong,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QJP
Endovision Limited,Hong Kong,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062Q8M
Eyebright Medical Technology (Hong Kong) Limited,Hong Kong,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062PYH
HaploX Investment Holding (Hong Kong) Limited,Hong Kong,['Booth: 3E-D31   |   Hospital Equipment and Digital Health   |   '],/event/hkmedicalfair/en/exhibitor/1S0062Q9J
Hong Kong Baptist University,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0060LJU
Hong Kong Metavision Health Tech Limited,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0062Q17
Hong Kong Metropolitan University,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0060LIX
Hong Kong Rising Biotechnology Co Limited,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QKM
Innoneuro Limited,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QND
Lingnan University,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0061H3A
Mirror Caring Limited,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QP7
Oncoimmunostics Limited,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QBD
Syngular Technology Limited,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QQ4
The Chinese University of Hong Kong,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0060LKR
Thecon Technology (HK) Limited,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0062Q4Y
iASPEC Services Limited,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0062PZE
iBone Healthcare Limited,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0062Q0A
City University of Hong Kong - HK Tech 300,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S00618YY
Hong Kong Medtech Association Limited,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S005YR5U
"Hong Kong University of Science & Technology, Entrepreneurship Center",Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0061C80
Sambo Group Technology Limited,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0061KLP
The Education University of Hong Kong,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S00611TK
Cyberhealth Limited,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0062RF0
Department of Health,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0062SSW
E-Vity Limited,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0061CAU
Hekate Medical Technology Limited,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0062S8K
High Quality Medicinal Support Company Limited,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0062RNC
Jelumiere Biotech Limited,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0062PUT
Saint Francis University,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S00618X1
Starcrafted Company Limited,Hong Kong,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0062RE3
Bio-K Plus International Inc,Canada,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QR1
Cobionix Corporation,Canada,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QVP
Ebovir Biotechnology Inc,Canada,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QUS
Expertiqa Technologies,Canada,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QWM
LandArt,Canada,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QSY
Neuroptek Corporation Inc,Canada,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QTV
Path Forward Neurotech Incorporated,Canada,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QYG
PragmaClin Research Inc,Canada,['Booth: 3E-A41   |   Startup Zone   |   '],/event/hkmedicalfair/en/exhibitor/1S0062QXJ
