all_info,url,full_url
"['Maxtop Digital Technology Co., Ltd', '', 'Overseas Manufacturing Base', 'ODM', 'OEM', 'Phase 1: Hall 3 3D36', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/maxtop-digital-technology-co-ltd_2008850535595/,https://exhibitions.globalsources.com/exhibitors/HK/maxtop-digital-technology-co-ltd_2008850535595/
"['Maxtronix Co.,LTD', '', 'Phase 1: Hall 7 7U02', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/maxtronix-co-ltd_2008829897811/,https://exhibitions.globalsources.com/exhibitors/HK/maxtronix-co-ltd_2008829897811/
"['Maysesni (DongGuan) Technology Co., Ltd', '', 'ODM', 'OEM', 'Phase 1: Hall 5 5H12', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/maysesni-dongguan-technology-co-ltd_2003002394068/,https://exhibitions.globalsources.com/exhibitors/HK/maysesni-dongguan-technology-co-ltd_2003002394068/
"['Mcvalley Technology Hongkong Limited', '', 'ODM', 'OEM', 'Phase 1: Hall 5 5G35', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/mcvalley-technology-hongkong-limited_2008859914445/,https://exhibitions.globalsources.com/exhibitors/HK/mcvalley-technology-hongkong-limited_2008859914445/
"['Mechanic (Shanghai) Technology Co., Ltd', '', 'ODM', 'OEM', 'OBM', 'Phase 1: Hall 2 2L16', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/mechanic-shanghai-technology-co-ltd_2003002311233/,https://exhibitions.globalsources.com/exhibitors/HK/mechanic-shanghai-technology-co-ltd_2003002311233/
"['Mega Packaging & Printing LIMITED', '', 'ODM', 'OEM', 'OBM', 'Phase 2: Hall 2 2K14', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/mega-packaging-printing-limited_2008860038671/,https://exhibitions.globalsources.com/exhibitors/HK/mega-packaging-printing-limited_2008860038671/
"['Meizhou Jotenfe Electronic Technology Co., Ltd', '', 'ODM', 'OEM', 'Phase 1: Hall 8 8B02', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/meizhou-jotenfe-electronic-technology-co-ltd_2008848863588/,https://exhibitions.globalsources.com/exhibitors/HK/meizhou-jotenfe-electronic-technology-co-ltd_2008848863588/
"['Meizhou Nuoyuan Silicone Rubber Products Co., Ltd', '', 'ODM', 'OEM', 'Phase 2: Hall 10 10Q09', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/meizhou-nuoyuan-silicone-rubber-products-co-ltd_2003002327876/,https://exhibitions.globalsources.com/exhibitors/HK/meizhou-nuoyuan-silicone-rubber-products-co-ltd_2003002327876/
"['Meizhou Selainda Intelligent Techlogy Co., Ltd.', '', 'Phase 1: Hall 8 8C01', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/meizhou-selainda-intelligent-techlogy-co-ltd_2008860123663/,https://exhibitions.globalsources.com/exhibitors/HK/meizhou-selainda-intelligent-techlogy-co-ltd_2008860123663/
"['Meizhou VOTOPS Electronic Technology Co., Ltd', '', 'Phase 1: Hall 5 5E37', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/meizhou-votops-electronic-technology-co-ltd_2008859564885/,https://exhibitions.globalsources.com/exhibitors/HK/meizhou-votops-electronic-technology-co-ltd_2008859564885/
"['Meizhou Yuesheng Information Technology Co., Ltd.', '', 'ODM', 'OEM', 'OBM', 'Phase 1: Hall 1 1E13', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/meizhou-yuesheng-information-technology-co-ltd_2003002380827/,https://exhibitions.globalsources.com/exhibitors/HK/meizhou-yuesheng-information-technology-co-ltd_2003002380827/
"['Memorytalent Technology Limited', '', 'Phase 1: Hall 6 6S36', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/memorytalent-technology-limited_2003002371682/,https://exhibitions.globalsources.com/exhibitors/HK/memorytalent-technology-limited_2003002371682/
"['Mfine Technology (Huizhou) Co., Ltd.', '', 'ODM', 'OEM', 'Phase 1: Hall 7 7S24', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/mfine-technology-huizhou-co-ltd_2008860040875/,https://exhibitions.globalsources.com/exhibitors/HK/mfine-technology-huizhou-co-ltd_2008860040875/
"['Mia Technologies Limited', '', 'Phase 1: Hall 6 6M02', 'Phase 2: Hall 6 6M02', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/mia-technologies-limited_2008852767626/,https://exhibitions.globalsources.com/exhibitors/HK/mia-technologies-limited_2008852767626/
"['Microwoo Electronic Technology Co.,Limited', '', 'Overseas Manufacturing Base', 'ODM', 'OEM', 'OBM', 'Phase 1: Hall 6 6Q07', 'Phase 2: Hall 10 10Q05', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/microwoo-electronic-technology-co-limited_2008852327983/,https://exhibitions.globalsources.com/exhibitors/HK/microwoo-electronic-technology-co-limited_2008852327983/
"['Minrek Hongkong Limited', '', 'ODM', 'OEM', 'OBM', 'Phase 2: Hall 7 7N38', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/minrek-hongkong-limited_2003002332017/,https://exhibitions.globalsources.com/exhibitors/HK/minrek-hongkong-limited_2003002332017/
"['MioStar Corp.', '', 'ODM', 'OEM', 'OBM', 'Phase 1: Hall 1 1P09', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/miostar-corp_2008852390353/,https://exhibitions.globalsources.com/exhibitors/HK/miostar-corp_2008852390353/
"['Mongoal Wireless Elec&Tech Co., Ltd.', '', 'Phase 1: Hall 5 5E38', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/mongoal-wireless-elec-tech-co-ltd_2008852937047/,https://exhibitions.globalsources.com/exhibitors/HK/mongoal-wireless-elec-tech-co-ltd_2008852937047/
"['Monoeric International Co. Ltd', '', 'ODM', 'OEM', 'Phase 1: Hall 7 7K24', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/monoeric-international-co-ltd_2008801117477/,https://exhibitions.globalsources.com/exhibitors/HK/monoeric-international-co-ltd_2008801117477/
"['Mototech Technology Group Ltd', '', 'OEM', 'Phase 1: Hall 10 10T24', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/mototech-technology-group-ltd_2008840541943/,https://exhibitions.globalsources.com/exhibitors/HK/mototech-technology-group-ltd_2008840541943/
"['NANCHANG PARAMA LIMITED', '', 'ODM', 'OEM', 'OBM', 'Phase 3: Hall 7 7R16', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/nanchang-parama-limited_2008853817099/,https://exhibitions.globalsources.com/exhibitors/HK/nanchang-parama-limited_2008853817099/
"['NANJING FURUITE OUTDOOR PRODUCTS CO.,LTD', '', 'Phase 2: Hall 11 11P37,11R31', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/nanjing-furuite-outdoor-products-co-ltd_2008851189970/,https://exhibitions.globalsources.com/exhibitors/HK/nanjing-furuite-outdoor-products-co-ltd_2008851189970/
"['NANJING SUNNY ACCESSORIES CO., LTD.', '', 'ODM', 'OEM', 'Phase 3: Hall 7 7R08', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/nanjing-sunny-accessories-co-ltd_2008826279351/,https://exhibitions.globalsources.com/exhibitors/HK/nanjing-sunny-accessories-co-ltd_2008826279351/
"['NANTONG GYD IMP&EXP TRADING CO., LTD', '', 'ODM', 'OEM', 'Phase 3: Hall 7 7R12', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/nantong-gyd-imp-exp-trading-co-ltd_2008853851791/,https://exhibitions.globalsources.com/exhibitors/HK/nantong-gyd-imp-exp-trading-co-ltd_2008853851791/
"['NEO Smart Technology (GuangDong) Co.,LTD', '', 'ODM', 'OEM', 'OBM', 'Phase 2: Hall 7 7P20', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/neo-smart-technology-guangdong-co-ltd_2003002313942/,https://exhibitions.globalsources.com/exhibitors/HK/neo-smart-technology-guangdong-co-ltd_2003002313942/
"['NEW PHENIX MICRO NEON PRODUCTS INC.', '', 'ODM', 'OEM', 'Phase 2: Hall 11 11N14', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/new-phenix-micro-neon-products-inc_2008819166482/,https://exhibitions.globalsources.com/exhibitors/HK/new-phenix-micro-neon-products-inc_2008819166482/
"['NINGBO APS ELECTRONICS TECHNOLOGY CO.,LTD', '', 'Phase 1: Hall 8 8E09', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-aps-electronics-technology-co-ltd_2008850124218/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-aps-electronics-technology-co-ltd_2008850124218/
"['NINGBO BAIFUNING TEXTILES CO.,LTD.', '', 'Phase 2: Hall 9 9H19', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-baifuning-textiles-co-ltd_2008859734439/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-baifuning-textiles-co-ltd_2008859734439/
"['NINGBO BIYISHENG SPORTING GOODS CO.,LTD.', '', 'ODM', 'OEM', 'Phase 3: Hall 5 5E06', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-biyisheng-sporting-goods-co-ltd_2003002329704/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-biyisheng-sporting-goods-co-ltd_2003002329704/
"['NINGBO EAST NEW INTERNATIONAL TRADE CO.,LTD', '', 'OEM', 'Phase 1: Hall 10 10T14', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-east-new-international-trade-co-ltd_2008851949373/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-east-new-international-trade-co-ltd_2008851949373/
"['NINGBO TONS ELECTRIC CO. LTD', '', 'OEM', 'Phase 1: Hall 9 9E12', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-tons-electric-co-ltd_2008851348915/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-tons-electric-co-ltd_2008851348915/
"['NINGBO TURN-LINK NETWORK COMMUNICATION EQUIPMENT CO., LTD', '', 'Phase 1: Hall 9 9H16', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-turn-link-network-communication-equipment-co-ltd_2008849384626/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-turn-link-network-communication-equipment-co-ltd_2008849384626/
"['NINGBO YINZHOU REVON ELECTRONIC CO.,LTD', '', 'ODM', 'OEM', 'Phase 2: Hall 7 7R28', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-yinzhou-revon-electronic-co-ltd_2003002320653/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-yinzhou-revon-electronic-co-ltd_2003002320653/
"['NINGBO ZHENGLV ELECTRONICS CO.,LTD', '', 'ODM', 'OEM', 'OBM', 'Phase 1: Hall 9 9F12', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-zhenglv-electronics-co-ltd_2008858173738/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-zhenglv-electronics-co-ltd_2008858173738/
"['NITTOU DEN(GZ)CO.,LIMITED', '', 'ODM', 'OEM', 'Phase 2: Hall 6 6N38', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/nittou-den-gz-co-limited_2003002371510/,https://exhibitions.globalsources.com/exhibitors/HK/nittou-den-gz-co-limited_2003002371510/
"['NOVECO CO., LIMITED', '', 'ODM', 'OEM', 'OBM', 'Phase 1: Hall 1 1S16', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/noveco-co-limited_2003002341280/,https://exhibitions.globalsources.com/exhibitors/HK/noveco-co-limited_2003002341280/
"['Naccon Power Technology Co. Ltd', '', 'ODM', 'OEM', 'OBM', 'Phase 1: Hall 9 9H13', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/naccon-power-technology-co-ltd_2008825638482/,https://exhibitions.globalsources.com/exhibitors/HK/naccon-power-technology-co-ltd_2008825638482/
"['NanJing GiAi Photonics Co.,Ltd', '', 'Phase 2: Hall 8 8J31', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/nanjing-giai-photonics-co-ltd_2003002382441/,https://exhibitions.globalsources.com/exhibitors/HK/nanjing-giai-photonics-co-ltd_2003002382441/
"['Nanjing Eagle Emperor Knitting Co. Ltd', '', 'OEM', 'Phase 3: Hall 7 7R11', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/nanjing-eagle-emperor-knitting-co-ltd_2008824805348/,https://exhibitions.globalsources.com/exhibitors/HK/nanjing-eagle-emperor-knitting-co-ltd_2008824805348/
"['Nanjing Grand Sail Knit and Fabric Co. Ltd', '', 'OEM', 'Phase 3: Hall 7 7M13', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/nanjing-grand-sail-knit-and-fabric-co-ltd_2008818636881/,https://exhibitions.globalsources.com/exhibitors/HK/nanjing-grand-sail-knit-and-fabric-co-ltd_2008818636881/
"['Nanjing Kimbore Homeware Prouducts Co.,Ltd', '', 'ODM', 'OEM', 'Phase 3: Hall 5 5B10,5B12', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/nanjing-kimbore-homeware-prouducts-co-ltd_2008853461351/,https://exhibitions.globalsources.com/exhibitors/HK/nanjing-kimbore-homeware-prouducts-co-ltd_2008853461351/
"['Nanjing Selya Home Furnishing Co., Ltd.', '', 'OEM', 'Phase 2: Hall 11 11P28', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/nanjing-selya-home-furnishing-co-ltd_2008847994848/,https://exhibitions.globalsources.com/exhibitors/HK/nanjing-selya-home-furnishing-co-ltd_2008847994848/
"['Nanjing Sonny Imp&Exp Co. Ltd', '', 'OEM', 'Phase 2: Hall 11 11M12', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/nanjing-sonny-imp-exp-co-ltd_2008847127209/,https://exhibitions.globalsources.com/exhibitors/HK/nanjing-sonny-imp-exp-co-ltd_2008847127209/
"['Nanjing Universal Textiles Co. Ltd', '', 'Phase 3: Hall 7 7R05', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/nanjing-universal-textiles-co-ltd_2008826106547/,https://exhibitions.globalsources.com/exhibitors/HK/nanjing-universal-textiles-co-ltd_2008826106547/
"['Nanjing Wellsun Homegoods Co.,Ltd', '', 'Overseas Manufacturing Base', 'Phase 2: Hall 9 9J14', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/nanjing-wellsun-homegoods-co-ltd_2003002384334/,https://exhibitions.globalsources.com/exhibitors/HK/nanjing-wellsun-homegoods-co-ltd_2003002384334/
"['Nantong Foremost Garments & Accessories Co. Ltd', '', 'ODM', 'OEM', 'Phase 3: Hall 7 7Q14', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/nantong-foremost-garments-accessories-co-ltd_2008825786216/,https://exhibitions.globalsources.com/exhibitors/HK/nantong-foremost-garments-accessories-co-ltd_2008825786216/
"['Nantong Forward Textile Co.Ltd', '', 'ODM', 'OEM', 'Phase 3: Hall 7 7R14', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/nantong-forward-textile-co-ltd_2008852822454/,https://exhibitions.globalsources.com/exhibitors/HK/nantong-forward-textile-co-ltd_2008852822454/
"['Nantong Puying Trading Co., Ltd.', '', 'ODM', 'OEM', 'Phase 3: Hall 5 5H11', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/nantong-puying-trading-co-ltd_2003002393938/,https://exhibitions.globalsources.com/exhibitors/HK/nantong-puying-trading-co-ltd_2003002393938/
"['Nantong Yanxin Clothing Co.,Ltd', '', 'Phase 3: Hall 7 7P12', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/nantong-yanxin-clothing-co-ltd_2008851093065/,https://exhibitions.globalsources.com/exhibitors/HK/nantong-yanxin-clothing-co-ltd_2008851093065/
"['Nantong Yonghui Craft Clothing Co.,Ltd', '', 'ODM', 'OEM', 'OBM', 'Phase 2: Hall 9 9H08', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/nantong-yonghui-craft-clothing-co-ltd_2008852510067/,https://exhibitions.globalsources.com/exhibitors/HK/nantong-yonghui-craft-clothing-co-ltd_2008852510067/
"['Netac Technology Co. Ltd', '', 'Phase 1: Hall 9 9B06', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/netac-technology-co-ltd_2008802912272/,https://exhibitions.globalsources.com/exhibitors/HK/netac-technology-co-ltd_2008802912272/
"['New China Industry (Zhongshan) Co.,Ltd', '', 'ODM', 'OEM', 'OBM', 'Phase 1: Hall 8 8G35', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/new-china-industry-zhongshan-co-ltd_2008839797647/,https://exhibitions.globalsources.com/exhibitors/HK/new-china-industry-zhongshan-co-ltd_2008839797647/
"['New Hon Plastics & Electronics Limited', '', 'ODM', 'OEM', 'OBM', 'Phase 2: Hall 11 11R06', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/new-hon-plastics-electronics-limited_2003002330345/,https://exhibitions.globalsources.com/exhibitors/HK/new-hon-plastics-electronics-limited_2003002330345/
"['Newbell International Electronic(Dongguan) Co.Ltd', '', 'Overseas Manufacturing Base', 'ODM', 'OEM', 'Phase 2: Hall 2 2K32,2L32', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/newbell-international-electronic-dongguan-co-ltd_2008849211050/,https://exhibitions.globalsources.com/exhibitors/HK/newbell-international-electronic-dongguan-co-ltd_2008849211050/
"['Nexest Innovation CO., LTD', '', 'Phase 1: Hall 5 5F38', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/nexest-innovation-co-ltd_2002100065060/,https://exhibitions.globalsources.com/exhibitors/HK/nexest-innovation-co-ltd_2002100065060/
"['Nine Sun Industrial Co.,Limited.', '', 'Overseas Manufacturing Base', 'Phase 1: Hall 1 1N09', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/nine-sun-industrial-co-limited_2008853699430/,https://exhibitions.globalsources.com/exhibitors/HK/nine-sun-industrial-co-limited_2008853699430/
"['NingBo Bohongchuangyi International Co., Ltd', '', 'Phase 2: Hall 11 11P15', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-bohongchuangyi-international-co-ltd_2008852030652/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-bohongchuangyi-international-co-ltd_2008852030652/
"['Ningbo Zhenhao Electronic Co. Ltd', '', 'ODM', 'OEM', 'OBM', 'Phase 1: Hall 1 1S17', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-zhenhao-electronic-co-ltd_2008846965682/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-zhenhao-electronic-co-ltd_2008846965682/
"['Ningbo ASM Electronics Technology Co. Ltd', '', 'OEM', 'Phase 1: Hall 7 7M10', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-asm-electronics-technology-co-ltd_2008850877583/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-asm-electronics-technology-co-ltd_2008850877583/
"['Ningbo Ace Audio Co., Ltd.', '', 'ODM', 'OEM', 'Phase 1: Hall 1 1B05', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-ace-audio-co-ltd_2008854587469/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-ace-audio-co-ltd_2008854587469/
"['Ningbo Alline Electronics Technology Co., Ltd', '', 'ODM', 'OEM', 'OBM', 'Phase 1: Hall 6 6T28', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-alline-electronics-technology-co-ltd_2008852146177/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-alline-electronics-technology-co-ltd_2008852146177/
"['Ningbo Allstar Import & Export Co.,Ltd.', '', 'Phase 2: Hall 8 8H41', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-allstar-import-export-co-ltd_2008849342814/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-allstar-import-export-co-ltd_2008849342814/
"['Ningbo Apc Electronics Co. Ltd', '', 'OEM', 'Phase 1: Hall 9 9D02', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-apc-electronics-co-ltd_2008826148234/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-apc-electronics-co-ltd_2008826148234/
"['Ningbo Bamsto Tech Co., Ltd', '', 'Overseas Manufacturing Base', 'ODM', 'Phase 1: Hall 2 2P31', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-bamsto-tech-co-ltd_2003002368449/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-bamsto-tech-co-ltd_2003002368449/
"['Ningbo Bestparts Ltd', '', 'Phase 1: Hall 5 5J32', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-bestparts-ltd_2008855214832/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-bestparts-ltd_2008855214832/
"['Ningbo Betterbell Telecommunication Equipment Co. Ltd', '', 'Phase 1: Hall 9 9D10', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-betterbell-telecommunication-equipment-co-ltd_2008819644082/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-betterbell-telecommunication-equipment-co-ltd_2008819644082/
"['Ningbo Bright Bird Electronics Co., Ltd.', '', 'OEM', 'Phase 1: Hall 7 7K06', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-bright-bird-electronics-co-ltd_2008850353023/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-bright-bird-electronics-co-ltd_2008850353023/
"['Ningbo Charm-Tech Import and Export Corporation Ltd.', '', 'OEM', 'Phase 1: Hall 6 6P30', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-charm-tech-import-and-export-corporation-ltd_2008849064533/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-charm-tech-import-and-export-corporation-ltd_2008849064533/
"['Ningbo Chuangxing Intelligent Technology Co.,Ltd.', '', 'ODM', 'OEM', 'OBM', 'Phase 1: Hall 7 7U05', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-chuangxing-intelligent-technology-co-ltd_2003002390360/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-chuangxing-intelligent-technology-co-ltd_2003002390360/
"['Ningbo Cibo Communication Technology Co.,Ltd', '', 'ODM', 'OEM', 'Phase 1: Hall 9 9H10', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-cibo-communication-technology-co-ltd_2008853905308/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-cibo-communication-technology-co-ltd_2008853905308/
"['Ningbo City Deby Electrical Co. Ltd', '', 'Phase 1: Hall 7 7P13', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-city-deby-electrical-co-ltd_2008831195451/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-city-deby-electrical-co-ltd_2008831195451/
"['Ningbo City Yinzhou LiHe Electric Appliance Co Ltd', '', 'Phase 1: Hall 9 9A38', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-city-yinzhou-lihe-electric-appliance-co-ltd_2008821095687/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-city-yinzhou-lihe-electric-appliance-co-ltd_2008821095687/
"['Ningbo Conccord Import & Export Co., Ltd.', '', 'ODM', 'OEM', 'OBM', 'Phase 2: Hall 1 1M09', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-conccord-import-export-co-ltd_2003002408102/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-conccord-import-export-co-ltd_2003002408102/
"['Ningbo DEEMWAY Imp. & Exp. Co. Ltd', '', 'ODM', 'OEM', 'Phase 1: Hall 6 6Q10', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-deemway-imp-exp-co-ltd_2008849976397/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-deemway-imp-exp-co-ltd_2008849976397/
"['Ningbo Deamak Star Intelligent Technology Co., Ltd', '', 'ODM', 'OEM', 'OBM', 'Phase 1: Hall 2 2M28', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-deamak-star-intelligent-technology-co-ltd_2008848496132/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-deamak-star-intelligent-technology-co-ltd_2008848496132/
"['Ningbo Dongfang Shengshi Outdoor Leisure Products Co., Ltd.', '', 'Phase 3: Hall 5 5C10', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-dongfang-shengshi-outdoor-leisure-products-co-ltd_2003002348596/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-dongfang-shengshi-outdoor-leisure-products-co-ltd_2003002348596/
"['Ningbo Eap Electronic Technology Co.,Ltd', '', 'ODM', 'OEM', 'Phase 2: Hall 7 7S24', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-eap-electronic-technology-co-ltd_2008856799294/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-eap-electronic-technology-co-ltd_2008856799294/
"['Ningbo Easyclean Commodity Co. Ltd', '', 'Overseas Manufacturing Base', 'Phase 1: Hall 6 6U36', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-easyclean-commodity-co-ltd_2008851952088/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-easyclean-commodity-co-ltd_2008851952088/
"['Ningbo Enlighten Smart Innovation Co.,Ltd', '', 'Overseas Manufacturing Base', 'ODM', 'OEM', 'OBM', 'Phase 1: Hall 8 8H32', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-enlighten-smart-innovation-co-ltd_2003002361095/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-enlighten-smart-innovation-co-ltd_2003002361095/
"['Ningbo ErgoKare Intelligent Technology Co., Ltd.', '', 'ODM', 'OEM', 'Phase 1: Hall 2 2Q27', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-ergokare-intelligent-technology-co-ltd_2003002352668/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-ergokare-intelligent-technology-co-ltd_2003002352668/
"['Ningbo Ergomy Technology Co. Ltd', '', 'ODM', 'OEM', 'OBM', 'Phase 1: Hall 6 6V37', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-ergomy-technology-co-ltd_2008853729039/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-ergomy-technology-co-ltd_2008853729039/
"['Ningbo Excellence Communicated Connector Co. Ltd', '', 'OEM', 'Phase 1: Hall 9 9D15', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-excellence-communicated-connector-co-ltd_2008804482431/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-excellence-communicated-connector-co-ltd_2008804482431/
"['Ningbo Fancier Photographic Equipment Co.,Ltd.', '', 'Overseas Manufacturing Base', 'ODM', 'OEM', 'Phase 1: Hall 9 9B14', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-fancier-photographic-equipment-co-ltd_2008841531216/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-fancier-photographic-equipment-co-ltd_2008841531216/
"['Ningbo Fengya Electrical Appliances Co.,Ltd', '', 'ODM', 'OEM', 'Phase 2: Hall 9 9H14', 'Contact Exhibitor', 'Add to Planner']",/exhibitors/HK/ningbo-fengya-electrical-appliances-co-ltd_2008801201875/,https://exhibitions.globalsources.com/exhibitors/HK/ningbo-fengya-electrical-appliances-co-ltd_2008801201875/
