url,Nature of Business,Location,Year of Establishment,Main Categories,Major Markets,Total Employees,Contact Person,Position,Office Address,Country/Region,Annual Turnover,Brands
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zund-Asia-Ltd-/1X00GI1H,Manufacturer,Hong Kong,1998.0,"Consumer Electronics, General Industrial Machinery, Industrial Machinery, Parts & Raw Materials, Printing Machines","Australasia, Chinese Mainland, Hong Kong, Japan, Korea, Other Asian Countries, Southeast Asia, Taiwan",1 - 5,Mr Cheung Alex,ARFA Manager,"Room 911, Eastern Harbour Centre, 28 Hoi Chak Street, Quarry Bay, Hong Kong.",Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenyang-Morning-Banner-Display-Co-Ltd/1X0AQHYN,Exporter,"Shenyang, Liaoning, Chinese Mainland",2002.0,"Consumer Electronics, Furniture & Parts, Gifts / Souvenirs, Party Supplies, Play Tents, Houses & Tunnels","Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",26 - 50,Ms April Qu,business manager,"16th Door, No. 10-1, Yunfeng North Street, Tiexi District, Shenyang, Liaoning 110023, China",Chinese Mainland,"US$ 50,000 - 99,999",Morning ODM OEM outdoors supply Certificate Name Issued By Certificate Type Valid Date CE ECTI CERT Ltd. Others 16 Jun 2021 - 16 Jun 2028 Alibaba Varified Supplier Certificate Alibaba.com TÜV Rheinland 10 Jul 2021 - 09 Jul 2029 Eu intellectual property certificate EUROPEAN UNION INTELLECTUAL PROPERTY OFFICE Others 27 Aug 2021 - (N/A) View details Factory & Facility Research & Development Quality Control
https://sourcing.hktdc.com/en/Supplier-Store/Profile/EXHIBITION-/1S00O2V5Q,Others,Hong Kong,,"Business Research, Management, Consultancy & General Services, Packaging Services, Parts, Electrical Electronic Supplies, Real Estate, Watches & Clocks ODM OEM Toys loose diamonds Trendy led light",,,Prof Sourcing Genius,,HKCEC,Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wenzhou-Baofeng-Packing-Technology-Co-Ltd/1X0B9S8G,"Exporter, Manufacturer","Wenzhou, Zhejiang, Chinese Mainland",,"Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Paper Packaging, Party Supplies",,,Mr Jerry Yang,Sales Manager,"No.247-299 Dongcheng Road, Longgang, Wenzhou City, Zhejiang Province, China.",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Qing-Geng-Yu-Du-Printing-Co-Ltd/1X091GK4,,Chinese Mainland,,"Gift Sets, Gifts, Toys & Sports Supplies, Jewellery & Watch, Packaging & Displaying Materials, Paper Packaging, Stationery Certificate Name Issued By Certificate Type Valid Date BSCI - BSCI - FSC - FSC -",,,Xiaoxue Lin,Sales Manager,"Banhe Industrial Zore, Huqian, LongGang Town, Wenzhou City,",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/ZHEJIANG-XINYA-PACKAGING-CO-LTD/1X09G6D5,Manufacturer,"Wenzhou, Zhejiang, Chinese Mainland",1991.0,"Festive Supplies, Gifts, Toys & Sports Supplies, Paper Packaging","Australasia, Chinese Mainland, Hong Kong, North America, Other Asian Countries, Western Europe",201 - 500,Mr Jack Zhu,Sales Director,"Xinya Industrial Park Century Avenue, Longgang,Cangnan, Wenzhou, Zhejiang, China",Chinese Mainland,"US$ 10,000,000 - 49,999,999",xinya ODM OEM Certificate Name Issued By Certificate Type Valid Date Sedex - SEDEX - BSCI - BSCI -
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wenzhou-Xifa-Industrial-Co-Ltd/1X091GM2,,Chinese Mainland,,"Food & Beverage, Packaging Materials, Plastic Packaging",,,Sharmay Wu,Trade Manager,"Lingxi Industrial Zone, Cangnan County, Wenzhou City,",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Qianlin-Packaging-Technology-Co-Ltd-/1S00O2ZPY,,Chinese Mainland,,"Packaging Materials, Paper Packaging",,,Emily Yan,Manager,"4th Building of Factory Building, No. 1090-1162, Century Avenue, Longgang City, Wenzhou, Zhejiang, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Eastsun-Paper-Products-Co-Ltd-/1X0APP6R,,Chinese Mainland,,,,,Weifeng Sun,Manager,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenyang-Sunshine-Advert-Co-Ltd-/1X0ADWC0,,Chinese Mainland,,,,,Dong Li,General Manager,"18 Changqing S St, Huiquan E Rd, Hunnan Dist., Shenyang, Liaoning, China 110141",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xiamen-Jihong-Technology-Co-Ltd-/1S00OA6Y0,,Chinese Mainland,,"Packaging Materials, Paper Packaging",,,Nancy -,Sales Director,"No.9 Putou Road, Dongfu Industry Parki, Haicang District, Xiamen, Fujian, China 361000",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HuaHao-Nonwovens-Co-Ltd-/1S00OB5VA,,Chinese Mainland,,,,,Roy -,Sales Manager,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wenzhou-Hongke-Printing-Co-Ltd/1X08JFXU,,Chinese Mainland,,,,,Dengkui Yang,Manager,"#111, No .4 Jintian Industrial Zone, Longgang Town, Cangnan County, Wenzhou City,",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wenzhou-Quanwei-Printing-Technology-Co-Ltd-/1S00O2Y4Q,,Chinese Mainland,,"Bags, Handbags & Accessories, Gift Packaging, Gifts / Souvenirs, Packaging Materials, Paper Packaging, Stationery",,,Phoebe Fang,sales,"No. 118 Haixi Road, Long Gang Town, Wenzhou, Zhejiang, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Gurun-Packaging-Co-Ltd-/1S00P1C73,,Chinese Mainland,,,,,WU SU,General Manager,"Perth Estate Building, 777 Nancheng Road, Longgang, Wenzhou, Zhejiang, China 325802",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Siri-Packaging-Co-Ltd-/1S00OOR09,,Chinese Mainland,,,,,Mike Lin,Manager,"No.2168 Yingfu Road, Lingxi Town, Cangnan County, Wenzhou, Zhejiang 325800, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhejiang-Zunhao-Packaging-Co-Ltd-/1S00OBA0Q,,Chinese Mainland,,,,,Zhangwei Huang,Sales Manager,"Dongtang Road No. 505-561, Longgang, Wenzhou, Zhejiang, China 325802",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Emix-Development-Ltd/1X04UQGE,Manufacturer,Hong Kong,2009.0,"Bags, Handbags & Accessories, Food & Beverage, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Packaging Materials, Paper Packaging, Sports Supplies","Australasia, Eastern Europe, Hong Kong, Japan, North America, Other Asian Countries, Scandinavia, Southeast Asia",11 - 15,Mr Roy Chan,Sales Director,"Unit 1206, 12/F, Tower A, Regent Centre, 63 Wo Yi Hop Road, Kwai Chung N.T.,",Hong Kong,"US$ 250,000 - 499,999 Certificate Name Issued By Certificate Type Valid Date GRS Intertek Others 03 Mar 2025 - 28 Feb 2026 View details Factory & Facility",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Golden-Cup-Printing-Company-Limited/1X00MLYB,Manufacturer,Hong Kong,1971.0,"Art & Collectibles, Educational Toys, Festive Supplies, Gifts / Souvenirs, Packaging Materials, Paper Packaging, Printed Matters",Worldwide,1001 - 2000,Mr Kit Yeung,Business Development Manager,"6/F, Seapower Industrial Centre, 177 Hoi Bun Road, Kwun Tong, Kowloon, Hong Kong.",Hong Kong,"US$ 50,000,000 - 99,999,999 Versatile SecondaryProcesses Holistic Quality Assurance Automated Excellence Innovation Redefined Certificate Name Issued By Certificate Type Valid Date FSC SGS FSC 14 Sep 2024 - 22 Mar 2027 ISO14064 SGS ISO 14064 26 May 2024 - (N/A) ISO27001 SGS ISO 27001 18 Dec 2024 - (N/A) ISO9001 SGS ISO 9001 08 Feb 2024 - (N/A) ISO14001 SGS ISO 14001 08 Feb 2024 - (N/A) View details Factory & Facility Research & Development Quality Control HK Award for Environmental Excellence, Manufacturing Sector Gold Award HK Award for Environmental Excellence, Manufacturing Sector Gold Award",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HE-CHANG-PRINTING-LIMITED/1S00OW1UH,"Exporter, Manufacturer",Hong Kong,1992.0,Paper Packaging,"Chinese Mainland, Japan, North America, Scandinavia",,Miss CHANGXIN CAI,manager,"No.19, Jufu Road, Changping Town, Dongguan City",Hong Kong,,Hechang Packages Hot stamping/ Foil stamping Embossing Silk screening Spot UV Glossy/Matt lamination Certificate Name Issued By Certificate Type Valid Date FAMA Disney Others 29 Jul 2025 - (N/A) NBCUniversal NBCU Others 30 Aug 2024 - 29 Aug 2025 FSC asi FSC 06 Jan 2022 - 30 Dec 2026 ISO9001 WSF ISO 9001 05 Mar 2025 - 23 Mar 2028 BSCI amfori BSCI 19 Nov 2024 - 19 Nov 2025 Show More View details Factory & Facility
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sandbox-Industries-Ltd/1X00DOLF,Exporter,Hong Kong,2006.0,"Food & Beverage, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Packaging Materials, Paper Packaging, Party Supplies, Printing & Publishing Service, Sports Supplies","Australasia, Central & South America, Western Europe, Worldwide",26 - 50,Ms Mandy Lau,,"Flat 1, 4/F, Kai Fuk Industrial Centre, 1 Wang Tung Street, Kowloon Bay, Kowloon, Hong Kong",Hong Kong,"US$ 5,000,000 - 9,999,999 FSC OEM BSCI SEDEX View details Research & Development Quality Control View All Paper bags Greeting cards Stationery Own brand design",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/The-United-Label-Trade-Ltd/1X02D9TG,Manufacturer,Hong Kong,1979.0,"Printing & Packaging Equipment, Printing Consumables","Chinese Mainland, Eastern Europe, Hong Kong, Middle East, Other Asian Countries, Western Europe",16 - 25,Mr Stephen Poon,Sales Manager,"Unit H, 26/F., Phase 2, Kingsford Ind. Bldg., 26-32 Kwai Hei Street, Kwai Chung, N.T., Hong Kong. Hong Kong.",Hong Kong,"US$ 1,000,000 - 4,999,999","Shenzhen Kunbei Label-Trade Co., Ltd. Printing Label Label IML Label Temperature Gradient Labels In-Mold Label"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Foshan-DXC-Packaging-Co-Ltd/1S00P0389,Manufacturer,"Foshan, Guangdong, Chinese Mainland",2005.0,"Packaging Materials, Paper Packaging, Plastic Packaging","Eastern Europe, Japan, North America, Southeast Asia, Western Europe",101 - 200,Ms Sandy Shao,,"No. 8th, Fumian East Road, Lubao Technology Park, Sanshui District, Foshan, Guangdong China",Chinese Mainland,,DXC PACK Certificate Name Issued By Certificate Type Valid Date BRGCS SGS United Kingdom Ltd BRC 19 Feb 2025 - 12 Mar 2026 Forest Stewardship Council SAI GLOBAL FSC 22 Aug 2024 - 18 Sep 2029 Food Safety Management System Certificate WIT ASSESSMENT ISO 22000 22 Apr 2024 - 21 Apr 2027 Global Recycled Standard SGS Others 09 Jun 2024 - 08 Jun 2025
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fujian-Nanwang-Environment-Protection-Scien-Tech-Co-Ltd-/1X0A1CKG,"Exporter, Manufacturer","Quanzhou, Fujian, Chinese Mainland",2010.0,Paper Packaging,"Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",1001 - 2000,Ms kathy -,Sales Director,"Huidong Industrial Zone, Dong Qiao, Hui’an County, FuJian, China 362100",Chinese Mainland,"US$ 100,000,000 - 249,999,999 OEM ODM Certificate Name Issued By Certificate Type Valid Date ISO9001：2015 SGS United Kingdom Ltd ISO 9001 06 Sep 2022 - 05 Sep 2025 ISO14001：2015 SGS United Kingdom Ltd ISO 14001 06 Sep 2022 - 05 Sep 2025 ISO22000：2018 SGS United Kingdom Ltd ISO 22000 26 Nov 2022 - 25 Nov 2025 FSC-COC SGS Hong Kong Limited FSC 26 Jan 2021 - 04 Jul 2023 View details Factory & Facility",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-Gaowei-Printing-Packaging-Technology-Co-Ltd-/1S00O9XHO,Manufacturer,"Foshan, Guangdong, Chinese Mainland",1989.0,"Paper Packaging, Printing & Publishing Services","Chinese Mainland, Middle East, Other Asian Countries, Scandinavia, Western Europe",501 - 1000,Ms Nancy Yao,Manager,"Yingming Section, Shalong Road, Shatou, Jiujiang Town, Nanhai Dist., Foshan, Guangdong, China 528208",Chinese Mainland,"US$ 10,000,000 - 49,999,999 Paper Bag Manufacturing Customized Color Box Productio Label Production One-stop Intelligent Packaging Certificate Name Issued By Certificate Type Valid Date Leading enterprises in niche industries Office of the Leading Group for Quality Improvement in Foshan City Others 11 Apr 2019 - (N/A) CTPAT EXTENSIVE STANDARD TECHNICAL SERVICES CO., LTD. Others 04 May 2022 - (N/A) View details Factory & Facility Research & Development",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/DongGuan-XinYiDa-Printing-Products-Co-Ltd-/1X0ARUTP,,Chinese Mainland,,"Food & Beverage, Packaging Materials, Plastic Packaging",,,- Huang,General Manager,"No. 3, Donghuan Road, Juxingwei, Dali, Qingxi Town, Dongguan, Guangdong 523000, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Foshan-Priani-Metal-Products-Co-Ltd-/1S00P05A1,"Manufacturer, Trade/Industrial Organisation, Wholesaler","Foshan, Guangdong, Chinese Mainland",2000.0,Metal Packaging,Worldwide,51 - 100,Mr Carlos Chen,SALES,"NO.5, Dagu Lanchang, Jiuujiang, Nanhai, Foshan, Guangdong, China",Chinese Mainland,"US$ 5,000,000 - 9,999,999",Priani Certificate Name Issued By Certificate Type Valid Date Quality Certification CQC ISO 9001 28 Oct 2024 - 04 Nov 2027 View details Factory & Facility Research & Development Quality Control Patent Certificate Patent Certificate Patent Certificate Patent Certificate Patent Certificate View All Iron Tin Cans-Priani Metal Industry_00 Iron Tin Cans-Priani Metal Industry_01 Iron Tin Cans-Priani Metal Industry_02 Iron Tin Cans-Priani Metal Industry_03
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Hongqi-Packaging-Products-Co-Ltd/1S00OT76B,,Chinese Mainland,,Plastic Packaging,,,Dr pei xia,,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Hello-Straw-Products-Co-Ltd-/1S00OXW9D,"Manufacturer, Retailer, Wholesaler","Ningbo, Zhejiang, Chinese Mainland",2016.0,"Environmental Protection, Homeware & Lifestyle Essentials, Packaging Materials, Paper Packaging, Party Supplies","Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Western Europe",101 - 200,Miss Dana Ye,,"Room1606，Building no.2， Xizi International center, Ninghai county,Ningbo city, Zhejiang province,China",Chinese Mainland,,"HELLO STRAW,HELLO SPOON Certificate Name Issued By Certificate Type Valid Date BRC ESTS BRC 05 Jul 2024 - 25 Jul 2025 FSC SAI GLOBLE FSC 20 Dec 2023 - 25 Sep 2026 ISO9001 ZhongTai Union Certificate Co.,Ltd. ISO 9001 30 Aug 2023 - 29 Aug 2026 ISO14001 ZhongTai Union Certificate Co.,Ltd. ISO 14001 30 Aug 2023 - 29 Aug 2026 ISO 22000 Yicheng Certification Co.,Ltd. ISO 14001 20 Nov 2024 - 19 Nov 2027 Show More"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shanghai-Jinke-Supply-Chain-Management-Co-Ltd-/1S00OPERD,"Exporter, Manufacturer","Shanghai Shi, Shanghai, Chinese Mainland",2014.0,"Bags, Handbags & Accessories, Gift Packaging, Packaging Materials, Paper Packaging","Japan, North America, Scandinavia, Western Europe",51 - 100,Mr Baike Wang,Manager,"Rm 610 Haixiang Blidg., No.26#Zhoukang Road, Town Zhoupu, Pudong New District, Shanghai, China",Chinese Mainland,"US$ 1,000,000 - 4,999,999",OEM OEM ODM Paper packaging Paper bag paper box Certificate Name Issued By Certificate Type Valid Date FSC SAI FSC 07 Oct 2023 - 06 Oct 2028 View details Factory & Facility Research & Development Quality Control
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Yuelong-Packaging-Printing-Co-Ltd-/1S00OODPK,,Chinese Mainland,,Paper Packaging,,,JIANQIANG SONG,LEGAL REPRESENTATIVE,"Floor 3, Jingdi Workshop 1, No. 3, Shihuan Road, Shilong Community, Shiyan Str Shenzhen, Guangdong 518000, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xiamen-Chief-Color-Co-Ltd/1X0AQZY5,"Exporter, Manufacturer","Xiamen, Fujian, Chinese Mainland",2005.0,"Packaging Materials, Paper Packaging",Worldwide,51 - 100,Ms Jenny Zhuang,Sales Manager,"8A Tongji Building, no.99 Huli Ave. huli district",Chinese Mainland,"US$ 5,000,000 - 9,999,999",CC
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Advance-Label-Ltd/1X001K66,"Exporter, Manufacturer",Hong Kong,,"Arts & Crafts, Baby Toys, Beauty Supplies, Clothing/ Garments, Dolls, Educational Toys, Environmental Protection, Fashion, Eyewear & Accessories, Festive Supplies, Gambling Games, Gift Packaging, Gift Sets, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Health Care & Medical Supplies, Health, Beauty and Baby Care, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Industrial Machinery, Parts & Raw Materials, Packaging Materials, Paper Packaging, Parts, Components & Electrical Supplies, Parts, Components & Raw Materials, Party Supplies, Personal Care, Plastic Packaging, Printed Matters, Printing & Packaging Equipment, Printing & Packaging, Stationery & Office Equipment, Printing & Publishing Service, Printing & Publishing Services, Printing Consumables, Professional Services, Quality Inspection, Compliance & Testing Service, Raw Materials, Stationery","Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe",501 - 1000,Ms Brenda Law,Business Development Manager,"9/F, Block G, East Sun Industrial Centre, 16 Shing Yip Street, Kwun Tong, Kowloon, Hong Kong",Hong Kong,"US$ 10,000,000 - 49,999,999","Aha!, CraftLover Offset Printing Print Finishing All-in-one Printing Solution OEM /ODM Customization Eco-friendly Printing Solution RFID one stop service Educational Learning Toys Certification Verified by Certificate Name Issued By Certificate Type Valid Date ISO 9001 NQA ISO 9001 20 Jul 2026 ISO 14001 NQA ISO 14001 20 Jul 2026 FSC SGS FSC 03 Jan 2026 ESCP ESCP CoC 20 Jan 2026 G7 Idealliance Others 31 Oct 2025 Show More View Details Company Information Verified on 12 Sep 2025 by Disclaimer Certification(s) Verified on 23 Mar 2025 by Disclaimer View details Factory & Facility Digital Printing HOKLAS Certified Laboratory Sufficient Material Inventory"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Alpha3-Hong-Kong-Ltd/1S00O67HE,,Hong Kong,,"Packaging Materials, Textiles, Fabrics & Yarns View details Factory & Facility",,,Mr cheung wang so,,,Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Kong-Forwards-Printing-Limited/1X05G19O,Manufacturer,Hong Kong,1999.0,,"North America, Western Europe",1001 - 2000,Mr Simon Pow,Sales Manager,"1603A, 16/F, Eastwood Centre, 5A Kung Ngam Village Road, Shau Kei Wan, Hong Kong",Hong Kong,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Megamax-Packaging-and-Printing-Co-Ltd-/1S00OT1M5,Manufacturer,"Dongguan, Guangdong, Chinese Mainland",1988.0,,Worldwide,501 - 1000 View details Factory & Facility Research & Development Quality Control,Mr JUEXU LI,,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Ourway-Packaging-Co-Ltd-/1S00OA1X8,,Chinese Mainland,,,,,Vincent -,,"F1, F2, F3, Building C1-3, Dongying Industrial Par Tongfuyu Industrial Zone, Xinhe Avenue, Gonghe Community, Shajing Street, Baoan, Shenzhen, Guangdong, China 518104",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Boya-Color-Printing-Co-Ltd-/1S00P03K9,,Chinese Mainland,,,,,Lanny Huang,SALES,"No.1,Maofeng 1 RD,North Area, Xiaolan Town, Zhongshan City,Guangdong, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Activa-Covering-Material-Shanghai-Ltd-/1S00OAK37,,Chinese Mainland,,,,,Helen Qiu,General Manager,"Building 12, No. 365 Lianyang Road, Songjiang District, Shanghai, China 201611",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dongguan-Zunya-Packaging-Technology-Co-Ltd-/1S00P1J6Z,,Chinese Mainland View details Factory & Facility,,,,,Jessy Wu,,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Foshan%C2%A0Hongyuan%C2%A0Packaging%C2%A0Co-%C2%A0Ltd-/1X0ASFDE,,Chinese Mainland,,,,,- Cai,,"No.2o Xiasha Village West Road, Shayong, Lishuitown, Nanhai District, Foshan, Guangdong 528200, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Foshan-Shuangfu-Packing-Co-Ltd-/1S00OYDSB,,Chinese Mainland,,"Packaging Materials, Plastic Packaging, Printing & Packaging Equipment View details Factory & Facility",,,Ms Yu Anna,,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-Yichen-Technology-Co-Ltd-/1S00P0VMB,,Chinese Mainland,,,,,- Su,Sales Manager,"Fanhu Industrial Area, Sanshui Area, Foshan, Guangdong 528138, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Maili-Supply-Chain-Management-Co-Ltd-/1S00P0VN8,,Chinese Mainland,,,,,- Zhu,General Manager,"Room 1106A, No. 49 Huaxia Road, Tianhe District, Guangzhou, Guangdong, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HeShan-ZhongXing-Laminated-Packing-Co-Ltd-/1X07W5D8,,Chinese Mainland,,,,,Michael Shea,,"1123#, RenMing East Road, ShaPing Town, HeShan, JiangMen, GuangDong, China., 529721",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiangyin-Ruihesheng-Paper-Products-Co-Ltd-/1S00OVO40,,Chinese Mainland,,,,,Mr LINGYU DAI,,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Meiko-Tins-Industries-Co-Ltd-/1S00OO6IC,,Chinese Mainland,,,,,Liu,Manager,"No. 8, East Tianlian Road, Tianbian Village, Shipai Town, Dongguan City, Guangdong, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Qingdao-Hairuicheng-Packaging-Material-Co-Ltd-/1S00ONBXY,,Chinese Mainland,,,,,Amy,General Manager,"Room711 No.4 Building, No.6, Changcheng South Road, Chengyang, Qingdao 266000, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Qingdao-Hesheng-Paper-Co-Ltd/1S00P0396,,Chinese Mainland,,,,,- Henry,,"Ruijin Road Licang Zone, Qingdao City, Shandong, Qingdao, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shanghai-C-D-Paper-And-Pulp-Co-Ltd/1X090MIO,,Chinese Mainland,,,,,Jason Han,Sales Manager,"Room 1002, 11/F. Zhong Rong Hengrui International, No. 620 Zhang Yang Rd.Pudong New District, Shanghai, China 200122",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shenzhen-Comar-Packaging-Co-Ltd-/1S00P0TJM,,Chinese Mainland,,,,,Zheng,,,Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-True-Color-Printing-Co-Ltd-/1S00P2IOI,Manufacturer,"Zhongshan, Guangdong, Chinese Mainland",,"Bags, Handbags & Accessories, Packaging & Displaying Materials, Paper Packaging",,,Miss Helen Jiang,,"No.168 Tanlong North Road, Tanzhou, Zhongshan, Guangdong, China",Chinese Mainland,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Buypoint-Technology-Limited/1X0A5WRL,Exporter,Hong Kong,2016.0,"Building Materials & Supplies, Food & Beverage, Homeware & Lifestyle Essentials, Metal Packaging, Packaging Materials, Paper Packaging, Plastic Packaging, Printed Matters, Raw Materials, Stationery","Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",51 - 100,Mr bryan Yan,Manager,"1 RuiTong, linjiang industrial park Kin Fat Ind Ctr 13 Kin Fat St Tuen Mun, New Territories, Hong Kong",Hong Kong,"US$ 5,000,000 - 9,999,999","buypoint,world packing ODM OEM Certificate Name Issued By Certificate Type Valid Date ROHS STRETCH FILM - - - ROHS PACKING TAPE - - - FDA BAG - - - Rohs packing tape - - - Rohs stretch film - - - View details Factory & Facility Research & Development Quality Control"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Complacent-Industrial-HK-Ltd/1S00O1G9T,"Exporter, Manufacturer",Hong Kong,2006.0,"Bags, Handbags & Accessories, Beauty Supplies, Clothing/ Garments, Fashion Accessories, Fashion, Eyewear & Accessories, Festive Supplies, Gift Packaging, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Health, Beauty and Baby Care, Packaging & Displaying Materials, Packaging Materials, Plastic Packaging, Printing & Packaging, Stationery & Office Equipment, Shoes & Accessories, Stationery, Wedding Gifts & Accessories","Australasia, Central & South America, Chinese Mainland, Hong Kong, Japan, North America, Western Europe, Worldwide",26 - 50,Miss Dawn Li,Sales,"Rm H, 11/F., Garment Centre, 576-586 Castle Peak Road., Lai Chi Kok, Kln, HK.",Hong Kong,"US$ 1,000,000 - 4,999,999 OEM Custom made Ribbon Packaging Ribbon Bow Eco-friendly Biodegradable ribbons Logo Ribbons Recycled Ribbons Certificate Name Issued By Certificate Type Valid Date Sedex Members Ethical Trade Audit (SMETA) SGS SEDEX 20 Jun 2025 - 20 Jun 2026 C-TPAT SCAN Others 30 May 2024 - 29 May 2026 GB/T19001-2016 / ISO9001:2015 Beijing Standard Certification Centre ISO 9001 06 Jan 2022 - 05 Jan 2025 Supplier Qualification Program Intertek Others 19 Aug 2022 - 18 Aug 2025 EN71-3:2019+A1:2021 SGS - 17 Apr 2024 - 16 Apr 2025 Show More View details Factory & Facility Research & Development Quality Control Office Showroom Gift & Premium Showcase Fashion Week Showcase Gift & Premium Show Gift & Premium Show Mega Show Part 1 Mega Show Part 1",
