exhibitor_id,company_name,country,stand_number,address,profile_description,product_categories,logo_url,profile_url,source_position
491412,WOOJUNG ELECTRIC COMPANY,KOREA,KOCEMA~A1~A1-1404,"217-57, Chowon-ro 16beon-gil, Daegot-myeon, Gimpo-si, Gyeonggi-do, Republic of Korea","WOOJUNG ELECTRIC COMPANY is a Korean manufacturer specializing in electrical conduit systems and explosion-proof electrical fittings. With over 40 years of industry experience, we provide high-quality products for industrial, petrochemical, power generation, and hazardous-area applications. Our products are manufactured under a strict quality management system and are certified to international standards, including IECEx and ATEX. We are committed to delivering reliable products, competitive solutions, and trusted partnerships to customers worldwide.","Buildings & Building Materials,Castings,Piping Systems",https://eec.informamarkets-info.com/oga/profile/upload/2026/07/15/blob_2026-07-15_20260715083315A422.jpeg,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/491412/woojung-electric-company,563
491472,"WUHAN XINLAIFU HYDRAULIC EQUIPMENT CO., LTD",CHINA,CHINA - G&Ruita~D1~D1-8148,,"WE SPECIALIZE IN MANUFACTURING HIGH-QUALITY REPLACEMENT PARTS FOR HYDRAULIC PUMPS AND HYDRAULIC MOTORS, COMPATIBLE WITH LEADING GLOBAL BRANDS. WE ALSO HOLD A SIGNIFICANT SHARE IN THE AFTERMARKET. WE SUPPLY REPLACEMENT PARTS FOR: CATERPILLAR, VOLVO, JCB, JOHN DEERE, KOMATSU, LIEBHERR,HITACHI,DOOSAN BOBCAT, REXROTH, POCLAIN, PARKER DENISON, DANFOSS EATON VICKERS, KAWASAKI, YUKEN,HYDAC,HAWE APPLIED TO CONSTRUCTION MACHINERY, AGRICULTURAL MACHINERY , SHIPS, AND PETROLEUM EQUIPMENT",Hydraulic Components Valves & Fitings,https://eec.informamarkets-info.com/oga/profile/upload/2026/07/14/blob_2026-07-14_20260714112646A221.jpeg,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/491472/wuhan-xinlaifu-hydraulic-equipment-co-ltd,564
491550,"Wuxi Bond Technology Co., Ltd.",CHINA,CHINA - BBES~B3~B3-5429,,"BOND Technology is a company specializing in the design, production and sales of fluid equipment solutions. Its products are used in a variety of industries. It has accumulated rich field application experience in medical equipment, sporting goods,lifting equipment, intelligent logistics and other industries. We sincerely provide customers with professional technical support,effective improvement schemes and high-standard fluid equipment. Many technicians and engineers of the company have rich industry experience and can formulate perfect solutions according to the special needs of customers. The company has advanced automatic processing equipment and testing equipment to provide reliable quality assurance for manufacturing high-quality products. In order to improve the stability and reliability of products,real-time quality control is carried out for each production link to ensure that each product is qualified. Facing the increasingly fierce market competition, the company continues to innovate, adhering to the purpose of ""energy conservation and noise reduction"", and designs high demand products that can save energy and reduce noise. In the long run,the products using BOND technology are an investment with short-term input and long-term return. At present, BOND Technology has hundreds of customers in China. With good quality and enthusiastic service, BOND Technology has been widely praised by many customers, and has established long-term and stable cooperative relations. As a professional manufacturer of fluid equipment, BOND Technology will spare no effort to provide customers with comprehensive,detailed and efficient products and services!","Automation,Castings,Communications & Tracking,Control Equipment & Supplies,Conveyer Systems,Cranes (Telescopic & Articulating),Electrical Equipment & Supplies,Electronic Equipment & Supplies,Filters and Accessories,Gears,Hydraulic Components Valves & Fitings,Industrial Fasteners,Lubricants,Lubricating Equipment,Piping Systems,Power Transmission Equipment,Protective Coatings & Linings,Pumps,Others",https://eec.informamarkets-info.com/oga/profile/upload/2026/07/09/blob_2026-07-09_20260709142926A786.png,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/491550/wuxi-bond-technology-co-ltd,565
491159,"WUXI EAST AI MACHINERY TECHNOLOGY CO., LTD",CHINA,CHINA - BBES~B3~B3-5427,,"Founded in 2006, EAST AI is a one-stop hydraulic industry service provider in China, specializing in the manufacture of Honed Tubes, Chrome Plated Rods, Hollow Chrome Tubes, Hydraulic Cylinders and other hydraulic components. We serve high-end customers worldwide, delivering reliable products with consistent quality in every batch and every piece.","Hydraulic Components Valves & Fitings,Power Transmission Equipment,Shovels and Hydraulic Shovels,Trucks",https://eec.informamarkets-info.com/oga/profile/upload/2026/07/15/blob_2026-07-15_20260715172913A253.png,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/491159/wuxi-east-ai-machinery-technology-co-ltd,566
491558,"Wuxi Rio Minerals Co., Ltd",CHINA,CHINA - JINFAIR~D2~D2-9446,,"RIO Minerals focuses on R&D, design and production of high-quality wear-resistant rubber products and belt conveyor accessories for mining. It has invested heavily in world class Latex rubber production lines to meet global mining industry demands. Its core products include Latex-Phase rubber, wear-resistant rubber liners, rubber-lined slurry pipelines, rubber vibrating screen panels, composite steel-rubber parts, mill liners, hydro cyclones, slurry pumps and conveyor accessories - all engineered for durability and efficiency in harsh mining conditions. Certified with ISO 9001:2015, ISO 45001:2018, ISO 14001:2015 and Work Safety Standardization, RIO serves clients across five continents, partnering with global mining operators and firms to deliver reliable solutions.",Mineral Processing Plants,https://eec.informamarkets-info.com/oga/profile/upload/2026/07/30/blob_2026-07-30_20260730183636A814.jpeg,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/491558/wuxi-rio-minerals-co-ltd,567
491525,XIAMEN SAFETY PLUS,CHINA,CHINA - G&Ruita~D1~D1-8502,,"Xiamen Safety Plus Group Co., Ltd. is a safety protective equipment manufacturer established in 2016, integrating R&D, production, and sales. Safety Plus always specialized in Particulate Respirator, half gas mask, full face mask, different gas protection Cartridges with high breathing efficiency and low breathing resistance. Besides, Safety Plus also supplies other PPE Products, such as Coverall, Drop sheet, Shoe cover, etc. Within 10 years development,Safety Plus Have get ISO9001,ISO14001,ISO45001Factory Certification and Various products have get certifications of CE EN149:2001, EN140:2009, AS/NZS 1716:2012, ASTM F2100-2004, ASTM2010, FDA and GB2626-2006. Our Production equipment is the most advanced and highly automated machine in China, which represents the development direction of the labor protection industry. Scientific management, sincere management, small profits but quick turnover have made our pursuit for many years. We hope to develop and produce the best safety protective equipment for all outstanding industrial workers. In line with the principle of integrity first, we have established cooperative relations with many famous PPE companies around the world. Now we are the top manufacturer of producing High effectiveness and low breathing resistance mask, but Safety Plus is looking more than that, we wish all our customers will have the best face protection equipment with the best user experience but at the Least cost. We Wish all of you will enjoy every breathing moment during working!",Personal Protective Equipment,https://eec.informamarkets-info.com/oga/profile/upload/2026/07/16/blob_2026-07-16_20260716130421A480.png,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/491525/xiamen-safety-plus,568
491521,"XIANGTAN HENGXIN INDUSTRIAL CO., LTD.",CHINA,CHINA - G&Ruita~NEW HALL~W1227,,"Xiangtan Hengxin Industrial Co., Ltd. was established in 1999 and is located in the High-tech Industrial Development Zone of Shaoshan City, Hunan Province.The Industrial Development Zone has more than 400 employees and is a member of the National Coal Mine Safety Regulations Revision Expert Group.It is the vice president of the Provincial Machinery Industry Association, the executive vice president of the Provincial Small and Medium Enterprises Association,and the vice president of the Provincial Quality Association.Chairman, initiator of the Provincial Smart Mine Alliance, and initiator of the Provincial Brand Promotion Association. The company's leading products include mining Monorail crane, mining rail car, mining rack rail car, mining ""monkey car"", mining endless rope, mining Industrial Internet control platform for underground transportation equipment and related explosion-proof electrical products. After more than 20 years of development, From the ""monkey car"" ﬁeld in the niche market, it has become an expert in intelligent equipment for mine rail transportation, and its products are exported to Europe, Southeast Asia and Africa.","Mine Cars & Wheels,Transportation",https://eec.informamarkets-info.com/oga/profile/upload/2026/07/13/blob_2026-07-13_20260713155120A055.png,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/491521/xiangtan-hengxin-industrial-co-ltd,569
491474,XINFENG,CHINA,CHINA - Henan Minghong~D2~D2-9402,,"“ Zhengzhou XINFENG machinery manufacturing Co. Ltd is a professional construction machinery manufacturer and the designated enterprise of the ministry of construction. ” Our company is specialized in producing large and medium-sized construction machine, and adhere to the management idea of “quality achieves the dream”. The main products of our company are WCD stabilized soil mixing plant, HZS concrete mixing plant, JS concrete mixer, PLD concrete batching machine, HJC concrete transport truck, cement silo, and screw conveyor. Now we have developed into a dozen series and varieties products which are widely used in high-rise building, water conservancy, hydropower, highway, bridge construction project and so on. All of them are ideal products for large and medium-sized construction projects. We have foundry workshop, heat treatment workshop, forging workshop, metal workshop, welding workshop and assembly workshop. Our exquisite technology and various testing equipment provide a strong guarantee for producing the first-class products. Besides, we have perfect management system and have passed the ISO9001 quality attestation. 2008 Year Established 50,000,000 Capital 201~500 Total Employees 31% – 40% Export Percentage",Others,https://eec.informamarkets-info.com/oga/profile/upload/2026/07/30/blob_2026-07-30_20260730183741A816.jpeg,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/491474/xinfeng,570
491626,Xingaonai Group,CHINA,CHINA - Henan Minghong~B3~B3-5302,,"Xingaonai Group specializes in sectors such as aggregate crushing, powder grinding, and mineral processing. The company researches and manufactures equipment for feeding, crushing, grinding, screening, conveying, and automation. It operates three major manufacturing bases and three overseas subsidiaries, with products exported to over 100 countries and regions worldwide, earning a strong reputation both at home and abroad.","Crushers & Pulverisers,Grinding Mills,Mineral Processing Plants",https://eec.informamarkets-info.com/oga/profile/upload/2026/07/02/blob_2026-07-02_20260702142229A935.png,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/491626/xingaonai-group,571
491598,Xingbo Machinery,CHINA,CHINA - JINFAIR~A1~A1-121,,"Zhejiang Xingbo Machinery Co., Ltd. is a professional Chinese manufacturer of mining crushing equipment and wear-resistant castings. Our core products include jaw crushers, cone crushers, impact crushers, as well as special high-chromium ceramic castings, precision high-chromium castings and high manganese steel wear-resistant castings for crushers.",Castings,https://eec.informamarkets-info.com/oga/profile/upload/2026/07/30/blob_2026-07-30_20260730183855A818.png,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/491598/xingbo-machinery,572
491449,Xingtai Beixin Machinery Equipment,CHINA,CHINA - JINFAIR~B3~B3-5522,,"Xingtai Beixin Machinery Equipment Co.,Ltd.was established in 2022 and is located in Julu County Industrial Park.It covers an area of over 35000 square meters,with a building area of 26000 square meters,fixed assets of over 200 milion yuan,and 216 employees. Beixin focuses on the manufacturing of large mining dump trucks, electric shovels, engineering machinery gear transmissions, hydraulic seals, and chassis components. The company has internationally advanced production lines, testing rooms, and heat treatment equipment, as well as electric mining dump trucks - electric wheel assemblies, main generator assemblies, resistor grid assemblies, control cabinet assemblies/electronic control systems, and related components; Mechanical mining dump truck - chassis components such as rear drive axle assembly, front drive axle assembly, gearbox assembly, engine fan clutch, cylinder barrel, piston, PTO assembly, etc; Electric shovel/hydraulic shovel - walking gearbox, lifting gearbox, slewing gearbox, pushing gear system, track shoes, bucket, etc. The product is suitable for well-known domestic and foreign brands of mining dump trucks, electric shovels, and hydraulic shovels such as Northern Terex, XCMG Mining Machinery, Sany Heavy Duty Truck, Komatsu, Belas, Volvo, Taizhong, Liebherr, Caterpillar, etc.","Auger Mining Equipment,Bearings,Hydraulic Components Valves & Fitings",https://eec.informamarkets-info.com/oga/profile/upload/2026/07/27/blob_2026-07-27_20260727195904A764.png,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/491449/xingtai-beixin-machinery-equipment,573
491118,"Xingtai Chengzhi Seal Co., Ltd.",CHINA,CHINA - BBES~A2~A2-254,,"Xingtai Chengzhi Seals Co., Ltd. is a manufacturer with 42 employees: the company was established in 2013 and is located in Huangcun Industrial Park, Pingxiang County, Xingtai City, Hebei Province. The company covers an area of 3,000 square meters. The main products are: O-rings, oil seals, Bonded Seal, mechanical seals, rubber special-shaped seals, etc.",Sealants,https://eec.informamarkets-info.com/oga/profile/upload/2026/07/15/blob_2026-07-15_20260715184553A555.png,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/491118/xingtai-chengzhi-seal-co-ltd,574
491542,XINLI CRUSHING & SCREENING MACHINERY,CHINA,CHINA - G&Ruita~NEW HALL~W1406,,"Founded in 1995, Chengdu Xinli Equipment Manufacturing Co., Ltd. is a large-scale high-tech enterprise specializing in the R&D, manufacturing, sales, and service of “Xinjin” brand crushing and screening equipment. The company also provides turnkey engineering services for complete mining production lines, covering design, manufacturing, and installation. Xinli has more than 400 employees, including over 100 senior engineering, technical, and management professionals. Its products cover cone crushers, gyratory crushers, jaw crushers, impact crushers, vertical shaft impact crushers, sand-making machines, vibrating screens, dewatering screens, sand washers, fine sand recovery systems, and related equipment. These products are widely used in the processing of basalt, granite, limestone, dolomite, river pebble, sandstone, clay, and other mineral materials.","Crushers & Pulverisers,Equipment",https://eec.informamarkets-info.com/oga/profile/upload/2026/07/09/blob_2026-07-09_20260709111954A397.png,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/491542/xinli-crushing-screening-machinery,575
501374,XINWANG HEAVY MACHINERY & JIANDA PLASTICS INDUSTRY,CHINA,CHINA - Henan Minghong~D2~D2-9248,,"Henan Xinwang Heavy Machinery Manufacturing Co., Ltd. is a leading professional manufacturer dedicated to the research, development, production, and sales of full-series lifting machinery and auxiliary components. With state-of-the-art manufacturing facilities and rigorous quality control, we provide robust, efficient, and safe lifting solutions tailored to meet the diverse demands of modern industry.","Cranes (Telescopic & Articulating),Equipment,Heavy Equipment Transport",https://eec.informamarkets-info.com/oga/profile/upload/2026/07/31/blob_2026-07-31_20260731141651A749.png,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/501374/xinwang-heavy-machinery-jianda-plastics-industry,576
491476,"XINXIANG HAISHAN MACHINERY CO., LTD.",CHINA,CHINA - G&Ruita~D2~D2-9544,,"Xinxiang Haishan Machinery Co., Ltd. is a modern enterprise that integrates research and development, production, and sales. Established in 2012, with a registered capital of 5 million RMB, the company has 58 employees, an annual output of 1300-1400 tons, an annual turnover of approximately 20 million RMB, and an annual tax payment of approximately 350000 RMB. The factory covers an area of 5000 square meters, has 5 production workshops, strong technical strength, and has its own laboratory and development team. The company has its own product brands Haishan Copper, Dashan Nonferrous and Kapashan. We have been focusing on one-stop supply chain service for wear-resistant bronze bushings for nearly 20 years, and can provide one-stop service from product development, production, processing, technical consultancy, sales and self-owned brand. Main products: bronze bushings, copper bushings, copper split bushings, copper slide plate, copper nuts, copper worm gears, copper sliders, copper parts for mining cone crushers, copper parts for hydroelectric power plant equipment, copper parts for large hydraulic equipment, copper parts for tunnel boring equipment, copper parts for vehicle equipment, and other copper alloy products casting and processing. Lead bronze and tin bronze are manufactured with the most advanced technology and process in the world. High lead bronze is the first choice for mining machinery parts.",Others,https://eec.informamarkets-info.com/oga/profile/upload/2026/07/01/blob_2026-07-01_20260701151152A722.jpeg,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/491476/xinxiang-haishan-machinery-co-ltd,577
501372,"Xinxiang Kunlun Screening Machinery Design Co., Ltd.",CHINA,CHINA - BBES~B3~B3-5423,,"The production headquarters of Xinxiang Kunlun Screening Machinery Design Co., Ltd. is located in Xinxiang City, Henan Province. The workshop covers an area of 9,272.94 square meters with an annual production capacity of 1,000 sets of vibrating screens and feeders. It is equipped with production machinery including large laser cutting machines, shot blasting machines, intelligent CNC machines, and vertical machining centers. The company has obtained ISO9001 Quality Management System Certification, Occupational Health and Safety Management System Certification, and Environmental Management System Certification.Located in Northern Henan, Xinxiang Kunlun Screening Machinery Design Co., Ltd. is a specialized designer and manufacturer of screening and feeding equipment in China. It is a high-tech enterprise integrating R&D, manufacturing, sales, and services of screening and feeding equipment for coal mining, power, chemical, and bauxite industries.The company has long collaborated with universities and research institutions to develop new products. It now holds multiple national patents, and many of its products have passed provincial and ministerial-level scientific achievements appraisals, with some reaching advanced industry standards. Key products such as multi-stage screens, multi-deck banana screens, flip-flow screens, piano wire flip-flow screens, vibrating feeders, large linear (constant-thickness) vibrating screens, large circular vibrating screens, banana screens, articulated screens, and dual-mass feeders hold significant market share nationwide. Multiple technologies have been granted national patents and rank at the forefront domestically.","Equipment,Graders,Vibrators",https://eec.informamarkets-info.com/oga/profile/upload/2026/07/27/blob_2026-07-27_20260727103723A474.jpeg,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/501372/xinxiang-kunlun-screening-machinery-design-co-ltd,578
491434,XINYUAN,INDONESIA,~New Hall~W-2001,,"PT Garuda Excavindo Nusantara is the authorized dealer of XINYUAN wheeled excavators in Indonesia. We are committed to providing reliable and efficient heavy equipment solutions, particularly for the plantation, forestry, and construction sectors. With years of experience, we offer high-quality products that meet your specific industry needs.",Others,https://eec.informamarkets-info.com/oga/profile/upload/2026/06/29/blob_2026-06-29_20260629112558A404.jpeg,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/491434/xinyuan,579
491537,"XUZHOU BOB-LIFT CONSTRUCTION MACHINERY CO.,LTD.",CHINA,CHINA - G&Ruita~B1~B1-4046,,"Xuzhou BOB-LIFT Construction Machinery Co., Ltd. was founded in 2003. Its products are sold to more than 100 countries and regions worldwide, earning extensive praise and high recognition from customers. The company's main products include the SQ08-SQ56 series of folding-boom and telescopic-boom truck-mounted cranes, marine cranes, track cranes, timber crane, forklift cranes, and related variant products. In recent years, BOB-LIFT has actively responded to the national call and enthusiastically participated in the construction of countries along the ""Belt and Road"" initiative. Currently, its products have reached over 95% of the countries and regions along the route, contributing to local economic development. Xuzhou BOB-LIFT is firmly committed to upgrading its industry towards high-end, intelligent, green, and international standards, accelerating the establishment of a modern enterprise, and serving the global market with high-quality products. BOB-LIFT support the development of every city in the world.",Cranes (Telescopic & Articulating),https://eec.informamarkets-info.com/oga/profile/upload/2026/07/10/blob_2026-07-10_20260710140237A676.jpeg,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/491537/xuzhou-bob-lift-construction-machinery-co-ltd,580
484383,Xylem,INDONESIA,~B1~B1-4421,"EightyEight @ Kasablanka Office Tower Lt.38 Unit. A-D, Jl. Casablanca Kav.88 Kel. Menteng Dalam, Kec. Tebet Kota","Xylem is a leading global water solutions company dedicated to advancing sustainable impact and empowering the people who make water work every day. We connect global innovation and local expertise to deliver tailored solutions across the entire water cycle. From moving, treating and measuring water to optimizing and maintaining water systems, we help customers solve their most critical challenges. Together, through trusted partnerships with utilities, industrial manufacturers, building operators, and communities, we are building a more water-secure world.","Dewatering Equipment,Electrical Equipment & Supplies,Filters and Accessories,Pumps,Others",https://eec.informamarkets-info.com/oga/profile/upload/2026/07/09/blob_2026-07-09_20260709132934A647.png,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/484383/xylem,581
491135,YANTAI JINPENG MINING MACHINERY,CHINA,CHINA - CCPITMSC~B2~B2-4610,,"Yantai Jinpeng Mining Machinery CO.,LTD, located in Jinpeng industrial park in Yantai Development Zone, with a floor space of 250,000㎡ and planned building area of 150,000 ㎡, is a national high-tech enterprise and a state-level SRDI ""little giant"" enterprise. Now it has more than 1000 staff, including more than 300 engineering and technical personnel. Jinpeng Group founded several subsidiaries, including Beneficiation-metallurgy Research Institute, Metallurgical Mine Design Institute, Mechanical Equipment Processing Plant, Automation Research Institute, Installation and Commissioning Company. Depending on the advanced processing equipment and profound technical capacity, the group can provide mines with various scales in gold, silver, copper, lead-zinc, iron, Manganese, chromium, fluorite, lithium, graphite, silica placer, potassium albite and so on with EPC service of mineral processing experiments, engineering design, equipment manufacturing, installation and commissioning, personnel training, etc. A number of large listed companies, such as China National Gold Group, Shandong Gold Group, Zijin Mining, Zhaojin Group and Humon Smelting are all cooperative partners of Jinpeng Mining Machinery CO.,LTD. While based in China, the company is actively committed to the development of international business. Its EPC projects have spread over more than 80 countries and regions in the world, and it have made positive contributions to the development of China and the world mining economy.","Conveyer Systems,Crushers & Pulverisers,Equipment,Feeders & Breakers,Filters and Accessories,Flotation Machines and Equipment,Grinding Mills,Mineral Processing Plants",https://eec.informamarkets-info.com/oga/profile/upload/2026/06/30/blob_2026-06-30_20260630140353A379.png,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/491135/yantai-jinpeng-mining-machinery,582
485906,YILMAZ REDÜKTÖR,TURKEY,~B1~B1-4510,ATATURK MAHALLESİ LOZAN CADDESİ NO 17 34522 ESENYURT ISTANBUL,"FOUNDED IN 1958, YILMAZ REDUKTOR IS THE DOMESTIC LEADER IN POWER TRANSMISSION IN TURKEY. YILMAZ, TOGETHER WITH GROUP COMPANIES ""ELK MOTOR"" AND ""MES DOKUM"" PRODUCES GEARBOXES, GEAR MOTORS, ELECTRIC MOTORS, CASTING PARTS AND SUPPLY SPEED REDUCERS. YILMAZ SUPPORTS THE INDUSTRY IN ITS 35,000 M2 CLOSED PRODUCTION FACILITY, EQUIPPED WITH HIGH-TECHNOLOGICAL EQUIPMENTS, AND INCREASES ITS ACTIVITIES IN EUROPE AND THE WHOLE WORLD BY PROVIDING CONTINUOUS DEVELOPMENT AND A WIDE PRODUCT RANGE.","Continuous Mining Machines,Conveyer Systems,Cranes (Telescopic & Articulating),Crushers & Pulverisers,Cutting Machines,Water Treatment",https://eec.informamarkets-info.com/oga/profile/upload/2026/06/30/blob_2026-06-30_20260630225014A691.jpeg,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/485906/yilmaz-red-kt-r,583
491584,Yiyang Kinglon New Materials,CHINA,CHINA - CCPITMSC~A2~A2-2430,,"Yiyang Kinglon New Materials Co., Ltd. is a national high-tech private enterprise integrating scientific research, production, and trade. It was established in 2007 with a registered capital of 50 million Yuan and is located in Meilin Road, High tech Development Zone, Yiyang City, Hunan Province, China. The company currently has 120 employees, mainly engaged in the research and development, production, and sales of iron-based ceramic composite wear-resistant materials and other products. The company covers 3000 square meters, with a factory area of 11000 square meters and a research and development center of 500 square meters. At present, the company has established a municipal level R&D center and a provincial-level technology center, with more than 10 sets of advanced product R&D and testing equipment, 1 lost foam production line with an annual output of 3000 tons of composite wear-resistant parts, and 1 sand casting production line with an annual output of 5000 tons of iron-based ceramic composite wear-resistant parts. Iron based ceramic composite wear-resistant parts are used for engineering machinery, crushing equipment, and powder equipment. The company's products have reached the international advanced level and are highly recognized by domestic and international markets. The company now become suppliers to four Fortune 500 companies, including CRH, ThyssenKrupp, Lafarge Group and Wirtgen Group. What’s more, the company now supply parts to world famous crusher company like Metso, Hazemag, Terex, NFLG, Kreat, Mesda, Zoomlion, SANY and CRCC, as well as world famous cement producer like Cemex, Huaxin Cement, etc.",Castings,https://eec.informamarkets-info.com/oga/profile/upload/2026/07/07/blob_2026-07-07_20260707100628A006.png,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/491584/yiyang-kinglon-new-materials,584
491410,YLCM PARTS,CHINA,CHINA - G&Ruita~B3~B3-5106,,"YLCM Parts is a professional supplier of construction and mining machinery spare parts, complete engine assemblies, and heavy equipment. Headquartered in Shanghai, China, with branches in Moscow and Jakarta, we provide reliable products and efficient services to customers worldwide. We specialize in genuine, OEM, and high-quality aftermarket parts for leading brands including Komatsu, Caterpillar, Hitachi, Cummins, Volvo, Liebherr, Sandvik, and more. Our product range covers engine parts, hydraulic parts, undercarriage parts, electrical parts, structural parts, filters, and other essential components for mining and construction equipment. With extensive industry experience, a stable global supply chain, and strategically located overseas warehouses, we are committed to fast delivery, competitive pricing, and dependable after-sales support. Our experienced team works closely with customers to provide accurate parts identification, technical assistance, and customized procurement solutions. At YLCM Parts, we believe that long-term partnerships are built on quality, trust, and professional service. We are dedicated to helping our customers reduce downtime and keep their equipment operating at maximum efficiency.","Bearings,Construction, Contracting,Gears,Hydraulic Components Valves & Fitings,Pumps,Valves",https://eec.informamarkets-info.com/oga/profile/upload/2026/07/15/blob_2026-07-15_20260715093510A488.png,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/491410/ylcm-parts,585
501377,"Yuzhou Yuwei Filter Equipment Co., Ltd",CHINA,CHINA - Henan Minghong~D2~D2-9003,,"Established in 2018, Yuzhou Yuwei Filter Equipment Co., Ltd. is a nationally recognized high-tech enterprise dedicated to the R&D, manufacturing, customization, and technical application of mining and filtration equipment. Its core product portfolio includes various filters (such as microporous filtration machines), filter presses and auxiliary equipment, crushers, ball mills, flotation machines, and complete mineral processing plant equipment. Offering a diverse range of products and comprehensive supporting equipment, the company serves industries such as mining, chemicals, and water treatment. It holds ISO9001, ISO14001, and ISO45001 certifications and possesses 16 product patents. With independent import and export rights, the company serves both domestic and international markets, exporting to Southeast Asia, Europe, North America, and other regions. Its products have obtained EU CE, German TUV, and French BV certifications, reflecting the company's global operational scope.","Chemicals & Flocculants,Classifiers,Control Equipment & Supplies,Conveyer Systems,Crushers & Pulverisers,Dewatering Equipment,Dryers,Earth Moving Equipment,Electrical Equipment & Supplies,Electrical Power Transmission Equipment & System,Electronic Equipment & Supplies,Equipment,Feeders & Breakers,Filters and Accessories,Flotation Machines and Equipment,Front-End Loaders,Gears,Grinding Mills,Haulage Equipment & Systems,Hydraulic Components Valves & Fitings,Industrial Fasteners,Loaders & Feeders,Mine Cars & Wheels,Mineral Processing Plants,Pollution Control Equipment,Preparation Equipment,Process Control & Instrumentation,Pumps,Separators,Services,Shovels and Hydraulic Shovels,Software,Training,Transportation,Trucks,Tyre,Valves,Vehicle Braking Systems,Vibrators,Water Treatment,Others",https://eec.informamarkets-info.com/oga/profile/upload/2026/07/31/blob_2026-07-31_20260731085412A038.png,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/501377/yuzhou-yuwei-filter-equipment-co-ltd,586
491389,"Zaozhuang Haina Technology Co., Ltd.",CHINA,CHINA - CCCME~new hall~W1219,,"Zaozhuang Haina Technology is a national high-tech and specialized enterprise with over 20 years of focus on intelligent dry separation equipment. Holding independent core patents and authoritative certifications, the company launches the ART Intelligent Dry Separator customized for Indonesian open-pit lignite mines. The equipment solves common local problems such as high moisture, high gangue content, low calorific value and strict rainy-season environmental supervision. Featuring full dry processing, zero water consumption and zero discharge, it fully complies with Indonesia AMDAL environmental standards. It stably processes 50–1200mm wet raw coal and effectively improves coal quality and export calorific value. With ultra-low energy consumption, modular structure and unattended operation, it supports on-site gangue backfilling and meets local ecological policies. Haina provides complete local services and builds a high-end Chinese intelligent mining equipment brand in Southeast Asia.","Automation,Electrical Equipment & Supplies,Mineral Processing Plants,Preparation Equipment,Separators",https://eec.informamarkets-info.com/oga/profile/upload/2026/07/15/blob_2026-07-15_20260715195041A674.png,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/491389/zaozhuang-haina-technology-co-ltd,587
491148,ZETATECH,CHINA,CHINA - G&Ruita~B2~B2-4909,,"ZETATECH is dedicated to providing customized energy storage solutions for residential, commercial, industrial, and utility-scale customers. The company also offers one-stop EPC services and investment solutions for photovoltaic+ energy storage power stations, optimizing energy efficiency and reducing operational costs. Backed by successful projects in multiple regions, Zetatech continues to invest in R&D, with the aim of becoming a global leader in energy storage and meet the evolving energy needs of its customers.","Batteries,Electrical Power Transmission Equipment & System",https://eec.informamarkets-info.com/oga/profile/upload/2026/07/15/blob_2026-07-15_20260715164306A092.png,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/491148/zetatech,588
491613,"ZHANGJIAGANG SHENGDINGYUAN PIPE-MAKING CO., LTD.",CHINA,CHINA - CCCME~D1~D1-8505,,"We are a factory specializing in cold-drawn seamless steel tubes. Our product range includes seamless precision tubes, precision galvanized tubes, black phosphated hydraulic tubes, and high-pressure fuel pipes.",Piping Systems,https://eec.informamarkets-info.com/oga/profile/upload/2026/07/03/blob_2026-07-03_20260703091948A588.png,https://exhibitors.informamarkets-info.com/event/MIN2026/en-US/exhibitor/491613/zhangjiagang-shengdingyuan-pipe-making-co-ltd,589
